trial,samples,filter_executed,role,source_sbox,known_mask,known_value,actual_word,known_bits,consensus_correct
59,160,1,3,3,0x0,0x0,0x3,0,1
59,160,1,4,4,0x0,0x0,0x6,0,1
59,192,1,0,7,0x0,0x0,0x7,0,1
59,192,1,1,0,0x0,0x0,0xA,0,1
59,192,1,2,2,0x0,0x0,0xB,0,1
59,192,1,3,3,0x0,0x0,0x3,0,1
59,192,1,4,4,0x0,0x0,0x6,0,1
59,256,1,0,7,0xF,0x7,0x7,4,1
59,256,1,1,0,0xF,0xA,0xA,4,1
59,256,1,2,2,0x3,0x3,0xB,2,1
59,256,1,3,3,0xF,0x3,0x3,4,1
59,256,1,4,4,0xF,0x6,0x6,4,1
59,320,1,0,7,0xF,0x7,0x7,4,1
59,320,1,1,0,0xF,0xA,0xA,4,1
59,320,1,2,2,0x3,0x3,0xB,2,1
59,320,1,3,3,0xF,0x3,0x3,4,1
59,320,1,4,4,0xF,0x6,0x6,4,1
59,384,1,0,7,0xF,0x7,0x7,4,1
59,384,1,1,0,0xF,0xA,0xA,4,1
59,384,1,2,2,0x3,0x3,0xB,2,1
59,384,1,3,3,0xF,0x3,0x3,4,1
59,384,1,4,4,0xF,0x6,0x6,4,1
59,512,1,0,7,0xF,0x7,0x7,4,1
59,512,1,1,0,0xF,0xA,0xA,4,1
59,512,1,2,2,0x3,0x3,0xB,2,1
59,512,1,3,3,0xF,0x3,0x3,4,1
59,512,1,4,4,0xF,0x6,0x6,4,1
60,64,0,0,255,0x0,0x0,0xA,0,0
60,64,0,1,255,0x0,0x0,0x8,0,0
60,64,0,2,255,0x0,0x0,0x7,0,0
60,64,0,3,255,0x0,0x0,0x0,0,0
60,64,0,4,255,0x0,0x0,0xC,0,0
60,96,1,0,3,0x0,0x0,0xA,0,1
60,96,1,1,4,0x0,0x0,0x8,0,1
60,96,1,2,6,0x0,0x0,0x7,0,1
60,96,1,3,7,0x0,0x0,0x0,0,1
60,96,1,4,0,0x0,0x0,0xC,0,1
60,128,1,0,3,0x0,0x0,0xA,0,1
60,128,1,1,4,0x0,0x0,0x8,0,1
60,128,1,2,6,0x0,0x0,0x7,0,1
60,128,1,3,7,0x0,0x0,0x0,0,1
60,128,1,4,0,0x0,0x0,0xC,0,1
60,160,1,0,3,0x0,0x0,0xA,0,1
60,160,1,1,4,0x0,0x0,0x8,0,1
60,160,1,2,6,0x0,0x0,0x7,0,1
60,160,1,3,7,0x0,0x0,0x0,0,1
60,160,1,4,0,0x0,0x0,0xC,0,1
60,192,1,0,3,0x0,0x0,0xA,0,1
60,192,1,1,4,0x0,0x0,0x8,0,1
60,192,1,2,6,0x0,0x0,0x7,0,1
60,192,1,3,7,0x0,0x0,0x0,0,1
60,192,1,4,0,0x0,0x0,0xC,0,1
60,256,1,0,3,0xC,0x8,0xA,2,1
60,256,1,1,4,0x9,0x8,0x8,2,1
60,256,1,2,6,0x0,0x0,0x7,0,1
60,256,1,3,7,0x6,0x0,0x0,2,1
60,256,1,4,0,0x1,0x0,0xC,1,1
60,320,1,0,3,0xF,0xA,0xA,4,1
60,320,1,1,4,0xF,0x8,0x8,4,1
60,320,1,2,6,0x3,0x3,0x7,2,1
60,320,1,3,7,0xF,0x0,0x0,4,1
60,320,1,4,0,0xF,0xC,0xC,4,1
60,384,1,0,3,0xF,0xA,0xA,4,1
60,384,1,1,4,0xF,0x8,0x8,4,1
60,384,1,2,6,0x3,0x3,0x7,2,1
60,384,1,3,7,0xF,0x0,0x0,4,1
60,384,1,4,0,0xF,0xC,0xC,4,1
60,512,1,0,3,0xF,0xA,0xA,4,1
60,512,1,1,4,0xF,0x8,0x8,4,1
60,512,1,2,6,0x3,0x3,0x7,2,1
60,512,1,3,7,0xF,0x0,0x0,4,1
60,512,1,4,0,0xF,0xC,0xC,4,1
61,64,0,0,255,0x0,0x0,0xD,0,0
61,64,0,1,255,0x0,0x0,0xE,0,0
61,64,0,2,255,0x0,0x0,0xC,0,0
61,64,0,3,255,0x0,0x0,0x8,0,0
61,64,0,4,255,0x0,0x0,0x6,0,0
61,96,1,0,0,0x0,0x0,0xD,0,1
61,96,1,1,1,0x0,0x0,0xE,0,1
61,96,1,2,3,0x0,0x0,0xC,0,1
61,96,1,3,4,0x0,0x0,0x8,0,1
61,96,1,4,5,0x0,0x0,0x6,0,1
61,128,1,0,0,0x0,0x0,0xD,0,1
61,128,1,1,1,0x0,0x0,0xE,0,1
61,128,1,2,3,0x0,0x0,0xC,0,1
61,128,1,3,4,0x0,0x0,0x8,0,1
61,128,1,4,5,0x0,0x0,0x6,0,1
61,160,1,0,0,0x0,0x0,0xD,0,1
61,160,1,1,1,0x0,0x0,0xE,0,1
61,160,1,2,3,0x0,0x0,0xC,0,1
61,160,1,3,4,0x0,0x0,0x8,0,1
61,160,1,4,5,0x0,0x0,0x6,0,1
61,192,1,0,0,0x0,0x0,0xD,0,1
61,192,1,1,1,0x0,0x0,0xE,0,1
61,192,1,2,3,0x0,0x0,0xC,0,1
61,192,1,3,4,0x0,0x0,0x8,0,1
61,192,1,4,5,0x0,0x0,0x6,0,1
61,256,1,0,0,0xF,0xD,0xD,4,1
61,256,1,1,1,0xF,0xE,0xE,4,1
61,256,1,2,3,0x3,0x0,0xC,2,1
61,256,1,3,4,0xF,0x8,0x8,4,1
61,256,1,4,5,0xF,0x6,0x6,4,1
61,320,1,0,0,0xF,0xD,0xD,4,1
61,320,1,1,1,0xF,0xE,0xE,4,1
61,320,1,2,3,0x3,0x0,0xC,2,1
61,320,1,3,4,0xF,0x8,0x8,4,1
61,320,1,4,5,0xF,0x6,0x6,4,1
61,384,1,0,0,0xF,0xD,0xD,4,1
61,384,1,1,1,0xF,0xE,0xE,4,1
61,384,1,2,3,0x3,0x0,0xC,2,1
61,384,1,3,4,0xF,0x8,0x8,4,1
61,384,1,4,5,0xF,0x6,0x6,4,1
61,512,1,0,0,0xF,0xD,0xD,4,1
61,512,1,1,1,0xF,0xE,0xE,4,1
61,512,1,2,3,0x3,0x0,0xC,2,1
61,512,1,3,4,0xF,0x8,0x8,4,1
61,512,1,4,5,0xF,0x6,0x6,4,1
62,64,0,0,255,0x0,0x0,0xD,0,0
62,64,0,1,255,0x0,0x0,0x8,0,0
62,64,0,2,255,0x0,0x0,0x3,0,0
62,64,0,3,255,0x0,0x0,0x5,0,0
62,64,0,4,255,0x0,0x0,0xE,0,0
62,96,1,0,4,0x0,0x0,0xD,0,1
62,96,1,1,5,0x0,0x0,0x8,0,1
62,96,1,2,7,0x0,0x0,0x3,0,1
62,96,1,3,0,0x0,0x0,0x5,0,1
62,96,1,4,1,0x0,0x0,0xE,0,1
62,128,1,0,4,0x0,0x0,0xD,0,1
62,128,1,1,5,0x0,0x0,0x8,0,1
62,128,1,2,7,0x0,0x0,0x3,0,1
62,128,1,3,0,0x0,0x0,0x5,0,1
62,128,1,4,1,0x0,0x0,0xE,0,1
62,160,1,0,4,0x0,0x0,0xD,0,1
62,160,1,1,5,0x0,0x0,0x8,0,1
62,160,1,2,7,0x0,0x0,0x3,0,1
62,160,1,3,0,0x0,0x0,0x5,0,1
62,160,1,4,1,0x0,0x0,0xE,0,1
62,192,1,0,4,0x0,0x0,0xD,0,1
62,192,1,1,5,0x0,0x0,0x8,0,1
62,192,1,2,7,0x0,0x0,0x3,0,1
62,192,1,3,0,0x0,0x0,0x5,0,1
62,192,1,4,1,0x0,0x0,0xE,0,1
62,256,1,0,4,0xF,0xD,0xD,4,1
62,256,1,1,5,0xF,0x8,0x8,4,1
62,256,1,2,7,0x3,0x3,0x3,2,1
62,256,1,3,0,0xF,0x5,0x5,4,1
62,256,1,4,1,0xF,0xE,0xE,4,1
62,320,1,0,4,0xF,0xD,0xD,4,1
62,320,1,1,5,0xF,0x8,0x8,4,1
62,320,1,2,7,0x3,0x3,0x3,2,1
62,320,1,3,0,0xF,0x5,0x5,4,1
62,320,1,4,1,0xF,0xE,0xE,4,1
62,384,1,0,4,0xF,0xD,0xD,4,1
62,384,1,1,5,0xF,0x8,0x8,4,1
62,384,1,2,7,0x3,0x3,0x3,2,1
62,384,1,3,0,0xF,0x5,0x5,4,1
62,384,1,4,1,0xF,0xE,0xE,4,1
62,512,1,0,4,0xF,0xD,0xD,4,1
62,512,1,1,5,0xF,0x8,0x8,4,1
62,512,1,2,7,0x3,0x3,0x3,2,1
62,512,1,3,0,0xF,0x5,0x5,4,1
62,512,1,4,1,0xF,0xE,0xE,4,1
63,64,0,0,255,0x0,0x0,0xC,0,0
63,64,0,1,255,0x0,0x0,0xF,0,0
63,64,0,2,255,0x0,0x0,0xD,0,0
63,64,0,3,255,0x0,0x0,0x9,0,0
63,64,0,4,255,0x0,0x0,0x1,0,0
63,96,1,0,6,0x0,0x0,0xC,0,1
63,96,1,1,7,0x0,0x0,0xF,0,1
63,96,1,2,1,0x0,0x0,0xD,0,1
63,96,1,3,2,0x0,0x0,0x9,0,1
63,96,1,4,3,0x0,0x0,0x1,0,1
63,128,1,0,6,0x0,0x0,0xC,0,1
63,128,1,1,7,0x0,0x0,0xF,0,1
63,128,1,2,1,0x0,0x0,0xD,0,1
63,128,1,3,2,0x0,0x0,0x9,0,1
63,128,1,4,3,0x0,0x0,0x1,0,1
63,160,1,0,6,0x0,0x0,0xC,0,1
63,160,1,1,7,0x0,0x0,0xF,0,1
63,160,1,2,1,0x0,0x0,0xD,0,1
63,160,1,3,2,0x0,0x0,0x9,0,1
63,160,1,4,3,0x0,0x0,0x1,0,1
63,192,1,0,6,0x0,0x0,0xC,0,1
63,192,1,1,7,0x0,0x0,0xF,0,1
63,192,1,2,1,0x0,0x0,0xD,0,1
63,192,1,3,2,0x0,0x0,0x9,0,1
63,192,1,4,3,0x0,0x0,0x1,0,1
63,256,1,0,6,0xF,0xC,0xC,4,1
63,256,1,1,7,0xF,0xF,0xF,4,1
63,256,1,2,1,0x3,0x1,0xD,2,1
63,256,1,3,2,0xF,0x9,0x9,4,1
63,256,1,4,3,0xF,0x1,0x1,4,1
63,320,1,0,6,0xF,0xC,0xC,4,1
63,320,1,1,7,0xF,0xF,0xF,4,1
63,320,1,2,1,0x3,0x1,0xD,2,1
63,320,1,3,2,0xF,0x9,0x9,4,1
63,320,1,4,3,0xF,0x1,0x1,4,1
63,384,1,0,6,0xF,0xC,0xC,4,1
63,384,1,1,7,0xF,0xF,0xF,4,1
63,384,1,2,1,0x3,0x1,0xD,2,1
63,384,1,3,2,0xF,0x9,0x9,4,1
63,384,1,4,3,0xF,0x1,0x1,4,1
63,512,1,0,6,0xF,0xC,0xC,4,1
63,512,1,1,7,0xF,0xF,0xF,4,1
63,512,1,2,1,0x3,0x1,0xD,2,1
63,512,1,3,2,0xF,0x9,0x9,4,1
63,512,1,4,3,0xF,0x1,0x1,4,1
64,64,0,0,255,0x0,0x0,0x8,0,0
64,64,0,1,255,0x0,0x0,0x8,0,0
64,64,0,2,255,0x0,0x0,0x1,0,0
64,64,0,3,255,0x0,0x0,0x1,0,0
64,64,0,4,255,0x0,0x0,0xE,0,0
64,96,1,0,0,0x0,0x0,0x8,0,1
64,96,1,1,1,0x0,0x0,0x8,0,1
64,96,1,2,3,0x0,0x0,0x1,0,1
64,96,1,3,4,0x0,0x0,0x1,0,1
64,96,1,4,5,0x0,0x0,0xE,0,1
64,128,1,0,0,0x0,0x0,0x8,0,1
64,128,1,1,1,0x0,0x0,0x8,0,1
64,128,1,2,3,0x0,0x0,0x1,0,1
64,128,1,3,4,0x0,0x0,0x1,0,1
64,128,1,4,5,0x0,0x0,0xE,0,1
64,160,1,0,0,0x0,0x0,0x8,0,1
64,160,1,1,1,0x0,0x0,0x8,0,1
64,160,1,2,3,0x0,0x0,0x1,0,1
64,160,1,3,4,0x0,0x0,0x1,0,1
64,160,1,4,5,0x0,0x0,0xE,0,1
64,192,1,0,0,0x0,0x0,0x8,0,1
64,192,1,1,1,0x0,0x0,0x8,0,1
64,192,1,2,3,0x0,0x0,0x1,0,1
64,192,1,3,4,0x0,0x0,0x1,0,1
64,192,1,4,5,0x0,0x0,0xE,0,1
64,256,1,0,0,0xF,0x8,0x8,4,1
64,256,1,1,1,0xF,0x8,0x8,4,1
64,256,1,2,3,0x3,0x1,0x1,2,1
64,256,1,3,4,0xF,0x1,0x1,4,1
64,256,1,4,5,0xF,0xE,0xE,4,1
64,320,1,0,0,0xF,0x8,0x8,4,1
64,320,1,1,1,0xF,0x8,0x8,4,1
64,320,1,2,3,0x3,0x1,0x1,2,1
64,320,1,3,4,0xF,0x1,0x1,4,1
64,320,1,4,5,0xF,0xE,0xE,4,1
64,384,1,0,0,0xF,0x8,0x8,4,1
64,384,1,1,1,0xF,0x8,0x8,4,1
64,384,1,2,3,0x3,0x1,0x1,2,1
64,384,1,3,4,0xF,0x1,0x1,4,1
64,384,1,4,5,0xF,0xE,0xE,4,1
64,512,1,0,0,0xF,0x8,0x8,4,1
64,512,1,1,1,0xF,0x8,0x8,4,1
64,512,1,2,3,0x3,0x1,0x1,2,1
64,512,1,3,4,0xF,0x1,0x1,4,1
64,512,1,4,5,0xF,0xE,0xE,4,1
65,64,0,0,255,0x0,0x0,0xA,0,0
65,64,0,1,255,0x0,0x0,0x1,0,0
65,64,0,2,255,0x0,0x0,0x0,0,0
65,64,0,3,255,0x0,0x0,0xF,0,0
65,64,0,4,255,0x0,0x0,0x3,0,0
65,96,1,0,4,0x0,0x0,0xA,0,1
65,96,1,1,5,0x0,0x0,0x1,0,1
65,96,1,2,7,0x0,0x0,0x0,0,1
65,96,1,3,0,0x0,0x0,0xF,0,1
65,96,1,4,1,0x0,0x0,0x3,0,1
65,128,1,0,4,0x0,0x0,0xA,0,1
65,128,1,1,5,0x0,0x0,0x1,0,1
65,128,1,2,7,0x0,0x0,0x0,0,1
65,128,1,3,0,0x0,0x0,0xF,0,1
65,128,1,4,1,0x0,0x0,0x3,0,1
65,160,1,0,4,0x0,0x0,0xA,0,1
65,160,1,1,5,0x0,0x0,0x1,0,1
65,160,1,2,7,0x0,0x0,0x0,0,1
65,160,1,3,0,0x0,0x0,0xF,0,1
65,160,1,4,1,0x0,0x0,0x3,0,1
65,192,1,0,4,0x0,0x0,0xA,0,1
65,192,1,1,5,0x0,0x0,0x1,0,1
65,192,1,2,7,0x0,0x0,0x0,0,1
65,192,1,3,0,0x0,0x0,0xF,0,1
65,192,1,4,1,0x0,0x0,0x3,0,1
65,256,1,0,4,0xF,0xA,0xA,4,1
65,256,1,1,5,0xF,0x1,0x1,4,1
65,256,1,2,7,0x3,0x0,0x0,2,1
65,256,1,3,0,0xF,0xF,0xF,4,1
65,256,1,4,1,0xF,0x3,0x3,4,1
65,320,1,0,4,0xF,0xA,0xA,4,1
65,320,1,1,5,0xF,0x1,0x1,4,1
65,320,1,2,7,0x3,0x0,0x0,2,1
65,320,1,3,0,0xF,0xF,0xF,4,1
65,320,1,4,1,0xF,0x3,0x3,4,1
65,384,1,0,4,0xF,0xA,0xA,4,1
65,384,1,1,5,0xF,0x1,0x1,4,1
65,384,1,2,7,0x3,0x0,0x0,2,1
65,384,1,3,0,0xF,0xF,0xF,4,1
65,384,1,4,1,0xF,0x3,0x3,4,1
65,512,1,0,4,0xF,0xA,0xA,4,1
65,512,1,1,5,0xF,0x1,0x1,4,1
65,512,1,2,7,0x3,0x0,0x0,2,1
65,512,1,3,0,0xF,0xF,0xF,4,1
65,512,1,4,1,0xF,0x3,0x3,4,1
66,64,0,0,255,0x0,0x0,0xB,0,0
66,64,0,1,255,0x0,0x0,0x8,0,0
66,64,0,2,255,0x0,0x0,0x2,0,0
66,64,0,3,255,0x0,0x0,0x9,0,0
66,64,0,4,255,0x0,0x0,0x2,0,0
66,96,1,0,0,0x0,0x0,0xB,0,1
66,96,1,1,1,0x0,0x0,0x8,0,1
66,96,1,2,3,0x0,0x0,0x2,0,1
66,96,1,3,4,0x0,0x0,0x9,0,1
66,96,1,4,5,0x0,0x0,0x2,0,1
66,128,1,0,0,0x0,0x0,0xB,0,1
66,128,1,1,1,0x0,0x0,0x8,0,1
66,128,1,2,3,0x0,0x0,0x2,0,1
66,128,1,3,4,0x0,0x0,0x9,0,1
66,128,1,4,5,0x0,0x0,0x2,0,1
66,160,1,0,0,0x0,0x0,0xB,0,1
66,160,1,1,1,0x0,0x0,0x8,0,1
66,160,1,2,3,0x0,0x0,0x2,0,1
66,160,1,3,4,0x0,0x0,0x9,0,1
66,160,1,4,5,0x0,0x0,0x2,0,1
66,192,1,0,0,0x0,0x0,0xB,0,1
66,192,1,1,1,0x0,0x0,0x8,0,1
66,192,1,2,3,0x0,0x0,0x2,0,1
66,192,1,3,4,0x0,0x0,0x9,0,1
66,192,1,4,5,0x0,0x0,0x2,0,1
66,256,1,0,0,0x7,0x3,0xB,3,1
66,256,1,1,1,0xD,0x8,0x8,3,1
66,256,1,2,3,0x0,0x0,0x2,0,1
66,256,1,3,4,0x3,0x1,0x9,2,1
66,256,1,4,5,0x0,0x0,0x2,0,1
66,320,1,0,0,0xF,0xB,0xB,4,1
66,320,1,1,1,0xF,0x8,0x8,4,1
66,320,1,2,3,0x3,0x2,0x2,2,1
66,320,1,3,4,0xF,0x9,0x9,4,1
66,320,1,4,5,0xF,0x2,0x2,4,1
66,384,1,0,0,0xF,0xB,0xB,4,1
66,384,1,1,1,0xF,0x8,0x8,4,1
66,384,1,2,3,0x3,0x2,0x2,2,1
66,384,1,3,4,0xF,0x9,0x9,4,1
66,384,1,4,5,0xF,0x2,0x2,4,1
66,512,1,0,0,0xF,0xB,0xB,4,1
66,512,1,1,1,0xF,0x8,0x8,4,1
66,512,1,2,3,0x3,0x2,0x2,2,1
66,512,1,3,4,0xF,0x9,0x9,4,1
66,512,1,4,5,0xF,0x2,0x2,4,1
67,64,1,0,4,0x0,0x0,0x4,0,1
67,64,1,1,5,0x0,0x0,0x7,0,1
67,64,1,2,7,0x0,0x0,0x5,0,1
67,64,1,3,0,0x0,0x0,0xE,0,1
67,64,1,4,1,0x0,0x0,0x3,0,1
67,96,1,0,4,0x0,0x0,0x4,0,1
67,96,1,1,5,0x0,0x0,0x7,0,1
67,96,1,2,7,0x0,0x0,0x5,0,1
67,96,1,3,0,0x0,0x0,0xE,0,1
67,96,1,4,1,0x0,0x0,0x3,0,1
67,128,1,0,4,0x0,0x0,0x4,0,1
67,128,1,1,5,0x0,0x0,0x7,0,1
67,128,1,2,7,0x0,0x0,0x5,0,1
67,128,1,3,0,0x0,0x0,0xE,0,1
67,128,1,4,1,0x0,0x0,0x3,0,1
67,160,1,0,4,0x0,0x0,0x4,0,1
67,160,1,1,5,0x0,0x0,0x7,0,1
67,160,1,2,7,0x0,0x0,0x5,0,1
67,160,1,3,0,0x0,0x0,0xE,0,1
67,160,1,4,1,0x0,0x0,0x3,0,1
67,192,1,0,4,0x0,0x0,0x4,0,1
67,192,1,1,5,0x0,0x0,0x7,0,1
67,192,1,2,7,0x0,0x0,0x5,0,1
67,192,1,3,0,0x0,0x0,0xE,0,1
67,192,1,4,1,0x0,0x0,0x3,0,1
67,256,1,0,4,0xF,0x4,0x4,4,1
67,256,1,1,5,0xF,0x7,0x7,4,1
67,256,1,2,7,0x3,0x1,0x5,2,1
67,256,1,3,0,0xF,0xE,0xE,4,1
67,256,1,4,1,0xF,0x3,0x3,4,1
67,320,1,0,4,0xF,0x4,0x4,4,1
67,320,1,1,5,0xF,0x7,0x7,4,1
67,320,1,2,7,0x3,0x1,0x5,2,1
67,320,1,3,0,0xF,0xE,0xE,4,1
67,320,1,4,1,0xF,0x3,0x3,4,1
67,384,1,0,4,0xF,0x4,0x4,4,1
67,384,1,1,5,0xF,0x7,0x7,4,1
67,384,1,2,7,0x3,0x1,0x5,2,1
67,384,1,3,0,0xF,0xE,0xE,4,1
67,384,1,4,1,0xF,0x3,0x3,4,1
67,512,1,0,4,0xF,0x4,0x4,4,1
67,512,1,1,5,0xF,0x7,0x7,4,1
67,512,1,2,7,0x3,0x1,0x5,2,1
67,512,1,3,0,0xF,0xE,0xE,4,1
67,512,1,4,1,0xF,0x3,0x3,4,1
68,64,0,0,255,0x0,0x0,0x2,0,0
68,64,0,1,255,0x0,0x0,0x4,0,0
68,64,0,2,255,0x0,0x0,0x7,0,0
68,64,0,3,255,0x0,0x0,0xC,0,0
68,64,0,4,255,0x0,0x0,0xB,0,0
68,96,0,0,255,0x0,0x0,0x2,0,0
68,96,0,1,255,0x0,0x0,0x4,0,0
68,96,0,2,255,0x0,0x0,0x7,0,0
68,96,0,3,255,0x0,0x0,0xC,0,0
68,96,0,4,255,0x0,0x0,0xB,0,0
68,128,1,0,6,0x0,0x0,0x2,0,1
68,128,1,1,7,0x0,0x0,0x4,0,1
68,128,1,2,1,0x0,0x0,0x7,0,1
68,128,1,3,2,0x0,0x0,0xC,0,1
68,128,1,4,3,0x0,0x0,0xB,0,1
68,160,1,0,6,0x0,0x0,0x2,0,1
68,160,1,1,7,0x0,0x0,0x4,0,1
68,160,1,2,1,0x0,0x0,0x7,0,1
68,160,1,3,2,0x0,0x0,0xC,0,1
68,160,1,4,3,0x0,0x0,0xB,0,1
68,192,1,0,6,0x0,0x0,0x2,0,1
68,192,1,1,7,0x0,0x0,0x4,0,1
68,192,1,2,1,0x0,0x0,0x7,0,1
68,192,1,3,2,0x0,0x0,0xC,0,1
68,192,1,4,3,0x0,0x0,0xB,0,1
68,256,1,0,6,0xF,0x2,0x2,4,1
68,256,1,1,7,0xF,0x4,0x4,4,1
68,256,1,2,1,0x3,0x3,0x7,2,1
68,256,1,3,2,0xF,0xC,0xC,4,1
68,256,1,4,3,0xF,0xB,0xB,4,1
68,320,1,0,6,0xF,0x2,0x2,4,1
68,320,1,1,7,0xF,0x4,0x4,4,1
68,320,1,2,1,0x3,0x3,0x7,2,1
68,320,1,3,2,0xF,0xC,0xC,4,1
68,320,1,4,3,0xF,0xB,0xB,4,1
68,384,1,0,6,0xF,0x2,0x2,4,1
68,384,1,1,7,0xF,0x4,0x4,4,1
68,384,1,2,1,0x3,0x3,0x7,2,1
68,384,1,3,2,0xF,0xC,0xC,4,1
68,384,1,4,3,0xF,0xB,0xB,4,1
68,512,1,0,6,0xF,0x2,0x2,4,1
68,512,1,1,7,0xF,0x4,0x4,4,1
68,512,1,2,1,0x3,0x3,0x7,2,1
68,512,1,3,2,0xF,0xC,0xC,4,1
68,512,1,4,3,0xF,0xB,0xB,4,1
69,64,0,0,255,0x0,0x0,0xF,0,0
69,64,0,1,255,0x0,0x0,0xB,0,0
69,64,0,2,255,0x0,0x0,0xB,0,0
69,64,0,3,255,0x0,0x0,0xD,0,0
69,64,0,4,255,0x0,0x0,0xC,0,0
69,96,1,0,3,0x0,0x0,0xF,0,1
69,96,1,1,4,0x0,0x0,0xB,0,1
69,96,1,2,6,0x0,0x0,0xB,0,1
69,96,1,3,7,0x0,0x0,0xD,0,1
69,96,1,4,0,0x0,0x0,0xC,0,1
69,128,1,0,3,0x0,0x0,0xF,0,1
69,128,1,1,4,0x0,0x0,0xB,0,1
69,128,1,2,6,0x0,0x0,0xB,0,1
69,128,1,3,7,0x0,0x0,0xD,0,1
69,128,1,4,0,0x0,0x0,0xC,0,1
69,160,1,0,3,0x0,0x0,0xF,0,1
69,160,1,1,4,0x0,0x0,0xB,0,1
69,160,1,2,6,0x0,0x0,0xB,0,1
69,160,1,3,7,0x0,0x0,0xD,0,1
69,160,1,4,0,0x0,0x0,0xC,0,1
69,192,1,0,3,0x0,0x0,0xF,0,1
69,192,1,1,4,0x0,0x0,0xB,0,1
69,192,1,2,6,0x0,0x0,0xB,0,1
69,192,1,3,7,0x0,0x0,0xD,0,1
69,192,1,4,0,0x0,0x0,0xC,0,1
69,256,1,0,3,0xF,0xF,0xF,4,1
69,256,1,1,4,0xF,0xB,0xB,4,1
69,256,1,2,6,0x3,0x3,0xB,2,1
69,256,1,3,7,0xF,0xD,0xD,4,1
69,256,1,4,0,0xF,0xC,0xC,4,1
69,320,1,0,3,0xF,0xF,0xF,4,1
69,320,1,1,4,0xF,0xB,0xB,4,1
69,320,1,2,6,0x3,0x3,0xB,2,1
69,320,1,3,7,0xF,0xD,0xD,4,1
69,320,1,4,0,0xF,0xC,0xC,4,1
69,384,1,0,3,0xF,0xF,0xF,4,1
69,384,1,1,4,0xF,0xB,0xB,4,1
69,384,1,2,6,0x3,0x3,0xB,2,1
69,384,1,3,7,0xF,0xD,0xD,4,1
69,384,1,4,0,0xF,0xC,0xC,4,1
69,512,1,0,3,0xF,0xF,0xF,4,1
69,512,1,1,4,0xF,0xB,0xB,4,1
69,512,1,2,6,0x3,0x3,0xB,2,1
69,512,1,3,7,0xF,0xD,0xD,4,1
69,512,1,4,0,0xF,0xC,0xC,4,1
70,64,1,0,6,0x0,0x0,0xF,0,1
70,64,1,1,7,0x0,0x0,0x0,0,1
70,64,1,2,1,0x0,0x0,0x2,0,1
70,64,1,3,2,0x0,0x0,0x3,0,1
70,64,1,4,3,0x0,0x0,0x0,0,1
70,96,1,0,6,0x0,0x0,0xF,0,1
70,96,1,1,7,0x0,0x0,0x0,0,1
70,96,1,2,1,0x0,0x0,0x2,0,1
70,96,1,3,2,0x0,0x0,0x3,0,1
70,96,1,4,3,0x0,0x0,0x0,0,1
70,128,1,0,6,0x0,0x0,0xF,0,1
70,128,1,1,7,0x0,0x0,0x0,0,1
70,128,1,2,1,0x0,0x0,0x2,0,1
70,128,1,3,2,0x0,0x0,0x3,0,1
70,128,1,4,3,0x0,0x0,0x0,0,1
70,160,1,0,6,0x0,0x0,0xF,0,1
70,160,1,1,7,0x0,0x0,0x0,0,1
70,160,1,2,1,0x0,0x0,0x2,0,1
70,160,1,3,2,0x0,0x0,0x3,0,1
70,160,1,4,3,0x0,0x0,0x0,0,1
70,192,1,0,6,0x0,0x0,0xF,0,1
70,192,1,1,7,0x0,0x0,0x0,0,1
70,192,1,2,1,0x0,0x0,0x2,0,1
70,192,1,3,2,0x0,0x0,0x3,0,1
70,192,1,4,3,0x0,0x0,0x0,0,1
70,256,1,0,6,0x1,0x1,0xF,1,1
70,256,1,1,7,0x3,0x0,0x0,2,1
70,256,1,2,1,0x3,0x2,0x2,2,1
70,256,1,3,2,0x4,0x0,0x3,1,1
70,256,1,4,3,0x4,0x0,0x0,1,1
70,320,1,0,6,0xF,0xF,0xF,4,1
70,320,1,1,7,0xF,0x0,0x0,4,1
70,320,1,2,1,0x3,0x2,0x2,2,1
70,320,1,3,2,0xF,0x3,0x3,4,1
70,320,1,4,3,0xF,0x0,0x0,4,1
70,384,1,0,6,0xF,0xF,0xF,4,1
70,384,1,1,7,0xF,0x0,0x0,4,1
70,384,1,2,1,0x3,0x2,0x2,2,1
70,384,1,3,2,0xF,0x3,0x3,4,1
70,384,1,4,3,0xF,0x0,0x0,4,1
70,512,1,0,6,0xF,0xF,0xF,4,1
70,512,1,1,7,0xF,0x0,0x0,4,1
70,512,1,2,1,0x3,0x2,0x2,2,1
70,512,1,3,2,0xF,0x3,0x3,4,1
70,512,1,4,3,0xF,0x0,0x0,4,1
71,64,0,0,255,0x0,0x0,0xF,0,0
71,64,0,1,255,0x0,0x0,0xA,0,0
71,64,0,2,255,0x0,0x0,0x8,0,0
71,64,0,3,255,0x0,0x0,0x3,0,0
71,64,0,4,255,0x0,0x0,0xF,0,0
71,96,0,0,255,0x0,0x0,0xF,0,0
71,96,0,1,255,0x0,0x0,0xA,0,0
71,96,0,2,255,0x0,0x0,0x8,0,0
71,96,0,3,255,0x0,0x0,0x3,0,0
71,96,0,4,255,0x0,0x0,0xF,0,0
71,128,1,0,4,0x0,0x0,0xF,0,1
71,128,1,1,5,0x0,0x0,0xA,0,1
71,128,1,2,7,0x0,0x0,0x8,0,1
71,128,1,3,0,0x0,0x0,0x3,0,1
