trial,samples_per_sbox,sbox,trial_seed,known_delta,query_count,empirical_rate,missing_count,missing_value,recovered_word,actual_word,unique_missing,word_success
88,16,1,0xCF56C3778F2F4310,0x2,88,0.181818181818,0,NA,0x0,0xC,0,0
88,16,2,0xCF56C3778F2F4310,0x2,113,0.141592920354,0,NA,0x0,0x9,0,0
88,16,3,0xCF56C3778F2F4310,0x2,123,0.130081300813,0,NA,0x0,0xD,0,0
88,16,4,0xCF56C3778F2F4310,0x2,87,0.183908045977,0,NA,0x0,0xC,0,0
88,16,5,0xCF56C3778F2F4310,0x2,81,0.197530864198,0,NA,0x0,0xF,0,0
88,16,6,0xCF56C3778F2F4310,0x2,131,0.122137404580,0,NA,0x0,0xC,0,0
88,16,7,0xCF56C3778F2F4310,0x2,58,0.275862068966,0,NA,0x0,0xC,0,0
88,24,0,0xCF56C3778F2F4310,0x2,168,0.142857142857,6,NA,0x0,0xA,0,0
88,24,1,0xCF56C3778F2F4310,0x2,128,0.187500000000,0,NA,0x0,0xC,0,0
88,24,2,0xCF56C3778F2F4310,0x2,164,0.146341463415,0,NA,0x0,0x9,0,0
88,24,3,0xCF56C3778F2F4310,0x2,193,0.124352331606,0,NA,0x0,0xD,0,0
88,24,4,0xCF56C3778F2F4310,0x2,137,0.175182481752,0,NA,0x0,0xC,0,0
88,24,5,0xCF56C3778F2F4310,0x2,175,0.137142857143,0,NA,0x0,0xF,0,0
88,24,6,0xCF56C3778F2F4310,0x2,172,0.139534883721,0,NA,0x0,0xC,0,0
88,24,7,0xCF56C3778F2F4310,0x2,100,0.240000000000,0,NA,0x0,0xC,0,0
88,32,0,0xCF56C3778F2F4310,0x2,246,0.130081300813,4,NA,0x0,0xA,0,0
88,32,1,0xCF56C3778F2F4310,0x2,173,0.184971098266,0,NA,0x0,0xC,0,0
88,32,2,0xCF56C3778F2F4310,0x2,201,0.159203980100,0,NA,0x0,0x9,0,0
88,32,3,0xCF56C3778F2F4310,0x2,223,0.143497757848,0,NA,0x0,0xD,0,0
88,32,4,0xCF56C3778F2F4310,0x2,188,0.170212765957,0,NA,0x0,0xC,0,0
88,32,5,0xCF56C3778F2F4310,0x2,205,0.156097560976,0,NA,0x0,0xF,0,0
88,32,6,0xCF56C3778F2F4310,0x2,208,0.153846153846,0,NA,0x0,0xC,0,0
88,32,7,0xCF56C3778F2F4310,0x2,138,0.231884057971,0,NA,0x0,0xC,0,0
88,40,0,0xCF56C3778F2F4310,0x2,294,0.136054421769,3,NA,0x0,0xA,0,0
88,40,1,0xCF56C3778F2F4310,0x2,214,0.186915887850,0,NA,0x0,0xC,0,0
88,40,2,0xCF56C3778F2F4310,0x2,242,0.165289256198,0,NA,0x0,0x9,0,0
88,40,3,0xCF56C3778F2F4310,0x2,271,0.147601476015,0,NA,0x0,0xD,0,0
88,40,4,0xCF56C3778F2F4310,0x2,277,0.144404332130,0,NA,0x0,0xC,0,0
88,40,5,0xCF56C3778F2F4310,0x2,247,0.161943319838,0,NA,0x0,0xF,0,0
88,40,6,0xCF56C3778F2F4310,0x2,270,0.148148148148,0,NA,0x0,0xC,0,0
88,40,7,0xCF56C3778F2F4310,0x2,214,0.186915887850,0,NA,0x0,0xC,0,0
88,48,0,0xCF56C3778F2F4310,0x2,349,0.137535816619,3,NA,0x0,0xA,0,0
88,48,1,0xCF56C3778F2F4310,0x2,258,0.186046511628,0,NA,0x0,0xC,0,0
88,48,2,0xCF56C3778F2F4310,0x2,314,0.152866242038,0,NA,0x0,0x9,0,0
88,48,3,0xCF56C3778F2F4310,0x2,332,0.144578313253,0,NA,0x0,0xD,0,0
88,48,4,0xCF56C3778F2F4310,0x2,340,0.141176470588,0,NA,0x0,0xC,0,0
88,48,5,0xCF56C3778F2F4310,0x2,295,0.162711864407,0,NA,0x0,0xF,0,0
88,48,6,0xCF56C3778F2F4310,0x2,335,0.143283582090,0,NA,0x0,0xC,0,0
88,48,7,0xCF56C3778F2F4310,0x2,245,0.195918367347,0,NA,0x0,0xC,0,0
88,56,0,0xCF56C3778F2F4310,0x2,440,0.127272727273,2,NA,0x0,0xA,0,0
88,56,1,0xCF56C3778F2F4310,0x2,309,0.181229773463,0,NA,0x0,0xC,0,0
88,56,2,0xCF56C3778F2F4310,0x2,361,0.155124653740,0,NA,0x0,0x9,0,0
88,56,3,0xCF56C3778F2F4310,0x2,392,0.142857142857,0,NA,0x0,0xD,0,0
88,56,4,0xCF56C3778F2F4310,0x2,372,0.150537634409,0,NA,0x0,0xC,0,0
88,56,5,0xCF56C3778F2F4310,0x2,341,0.164222873900,0,NA,0x0,0xF,0,0
88,56,6,0xCF56C3778F2F4310,0x2,371,0.150943396226,0,NA,0x0,0xC,0,0
88,56,7,0xCF56C3778F2F4310,0x2,272,0.205882352941,0,NA,0x0,0xC,0,0
88,64,0,0xCF56C3778F2F4310,0x2,490,0.130612244898,2,NA,0x0,0xA,0,0
88,64,1,0xCF56C3778F2F4310,0x2,344,0.186046511628,0,NA,0x0,0xC,0,0
88,64,2,0xCF56C3778F2F4310,0x2,434,0.147465437788,0,NA,0x0,0x9,0,0
88,64,3,0xCF56C3778F2F4310,0x2,430,0.148837209302,0,NA,0x0,0xD,0,0
88,64,4,0xCF56C3778F2F4310,0x2,427,0.149882903981,0,NA,0x0,0xC,0,0
88,64,5,0xCF56C3778F2F4310,0x2,398,0.160804020101,0,NA,0x0,0xF,0,0
88,64,6,0xCF56C3778F2F4310,0x2,406,0.157635467980,0,NA,0x0,0xC,0,0
88,64,7,0xCF56C3778F2F4310,0x2,311,0.205787781350,0,NA,0x0,0xC,0,0
88,72,0,0xCF56C3778F2F4310,0x2,519,0.138728323699,2,NA,0x0,0xA,0,0
88,72,1,0xCF56C3778F2F4310,0x2,373,0.193029490617,0,NA,0x0,0xC,0,0
88,72,2,0xCF56C3778F2F4310,0x2,489,0.147239263804,0,NA,0x0,0x9,0,0
88,72,3,0xCF56C3778F2F4310,0x2,488,0.147540983607,0,NA,0x0,0xD,0,0
88,72,4,0xCF56C3778F2F4310,0x2,518,0.138996138996,0,NA,0x0,0xC,0,0
88,72,5,0xCF56C3778F2F4310,0x2,448,0.160714285714,0,NA,0x0,0xF,0,0
88,72,6,0xCF56C3778F2F4310,0x2,465,0.154838709677,0,NA,0x0,0xC,0,0
88,72,7,0xCF56C3778F2F4310,0x2,339,0.212389380531,0,NA,0x0,0xC,0,0
88,80,0,0xCF56C3778F2F4310,0x2,559,0.143112701252,2,NA,0x0,0xA,0,0
88,80,1,0xCF56C3778F2F4310,0x2,442,0.180995475113,0,NA,0x0,0xC,0,0
88,80,2,0xCF56C3778F2F4310,0x2,529,0.151228733459,0,NA,0x0,0x9,0,0
88,80,3,0xCF56C3778F2F4310,0x2,534,0.149812734082,0,NA,0x0,0xD,0,0
88,80,4,0xCF56C3778F2F4310,0x2,556,0.143884892086,0,NA,0x0,0xC,0,0
88,80,5,0xCF56C3778F2F4310,0x2,513,0.155945419103,0,NA,0x0,0xF,0,0
88,80,6,0xCF56C3778F2F4310,0x2,499,0.160320641283,0,NA,0x0,0xC,0,0
88,80,7,0xCF56C3778F2F4310,0x2,376,0.212765957447,0,NA,0x0,0xC,0,0
88,96,0,0xCF56C3778F2F4310,0x2,680,0.141176470588,1,0x8,0xA,0xA,1,1
88,96,1,0xCF56C3778F2F4310,0x2,530,0.181132075472,1,0xE,0xC,0xC,1,1
88,96,2,0xCF56C3778F2F4310,0x2,613,0.156606851550,1,0xB,0x9,0x9,1,1
88,96,3,0xCF56C3778F2F4310,0x2,587,0.163543441227,1,0xF,0xD,0xD,1,1
88,96,4,0xCF56C3778F2F4310,0x2,627,0.153110047847,1,0xE,0xC,0xC,1,1
88,96,5,0xCF56C3778F2F4310,0x2,599,0.160267111853,1,0xD,0xF,0xF,1,1
88,96,6,0xCF56C3778F2F4310,0x2,590,0.162711864407,1,0xE,0xC,0xC,1,1
88,96,7,0xCF56C3778F2F4310,0x2,470,0.204255319149,1,0xE,0xC,0xC,1,1
88,112,0,0xCF56C3778F2F4310,0x2,742,0.150943396226,1,0x8,0xA,0xA,1,1
88,112,1,0xCF56C3778F2F4310,0x2,670,0.167164179104,1,0xE,0xC,0xC,1,1
88,112,2,0xCF56C3778F2F4310,0x2,702,0.159544159544,1,0xB,0x9,0x9,1,1
88,112,3,0xCF56C3778F2F4310,0x2,710,0.157746478873,1,0xF,0xD,0xD,1,1
88,112,4,0xCF56C3778F2F4310,0x2,687,0.163027656477,1,0xE,0xC,0xC,1,1
88,112,5,0xCF56C3778F2F4310,0x2,680,0.164705882353,1,0xD,0xF,0xF,1,1
88,112,6,0xCF56C3778F2F4310,0x2,715,0.156643356643,1,0xE,0xC,0xC,1,1
88,112,7,0xCF56C3778F2F4310,0x2,576,0.194444444444,1,0xE,0xC,0xC,1,1
88,128,0,0xCF56C3778F2F4310,0x2,829,0.154402895054,1,0x8,0xA,0xA,1,1
88,128,1,0xCF56C3778F2F4310,0x2,776,0.164948453608,1,0xE,0xC,0xC,1,1
88,128,2,0xCF56C3778F2F4310,0x2,762,0.167979002625,1,0xB,0x9,0x9,1,1
88,128,3,0xCF56C3778F2F4310,0x2,804,0.159203980100,1,0xF,0xD,0xD,1,1
88,128,4,0xCF56C3778F2F4310,0x2,778,0.164524421594,1,0xE,0xC,0xC,1,1
88,128,5,0xCF56C3778F2F4310,0x2,840,0.152380952381,1,0xD,0xF,0xF,1,1
88,128,6,0xCF56C3778F2F4310,0x2,805,0.159006211180,1,0xE,0xC,0xC,1,1
88,128,7,0xCF56C3778F2F4310,0x2,671,0.190760059613,1,0xE,0xC,0xC,1,1
88,160,0,0xCF56C3778F2F4310,0x2,992,0.161290322581,1,0x8,0xA,0xA,1,1
88,160,1,0xCF56C3778F2F4310,0x2,943,0.169671261930,1,0xE,0xC,0xC,1,1
88,160,2,0xCF56C3778F2F4310,0x2,924,0.173160173160,1,0xB,0x9,0x9,1,1
88,160,3,0xCF56C3778F2F4310,0x2,1003,0.159521435693,1,0xF,0xD,0xD,1,1
88,160,4,0xCF56C3778F2F4310,0x2,956,0.167364016736,1,0xE,0xC,0xC,1,1
88,160,5,0xCF56C3778F2F4310,0x2,1106,0.144665461121,1,0xD,0xF,0xF,1,1
88,160,6,0xCF56C3778F2F4310,0x2,1010,0.158415841584,1,0xE,0xC,0xC,1,1
88,160,7,0xCF56C3778F2F4310,0x2,844,0.189573459716,1,0xE,0xC,0xC,1,1
88,192,0,0xCF56C3778F2F4310,0x2,1173,0.163682864450,1,0x8,0xA,0xA,1,1
88,192,1,0xCF56C3778F2F4310,0x2,1166,0.164665523156,1,0xE,0xC,0xC,1,1
88,192,2,0xCF56C3778F2F4310,0x2,1121,0.171275646744,1,0xB,0x9,0x9,1,1
88,192,3,0xCF56C3778F2F4310,0x2,1278,0.150234741784,1,0xF,0xD,0xD,1,1
88,192,4,0xCF56C3778F2F4310,0x2,1187,0.161752316765,1,0xE,0xC,0xC,1,1
88,192,5,0xCF56C3778F2F4310,0x2,1336,0.143712574850,1,0xD,0xF,0xF,1,1
88,192,6,0xCF56C3778F2F4310,0x2,1189,0.161480235492,1,0xE,0xC,0xC,1,1
88,192,7,0xCF56C3778F2F4310,0x2,1049,0.183031458532,1,0xE,0xC,0xC,1,1
88,256,0,0xCF56C3778F2F4310,0x2,1567,0.163369495852,1,0x8,0xA,0xA,1,1
88,256,1,0xCF56C3778F2F4310,0x2,1546,0.165588615783,1,0xE,0xC,0xC,1,1
88,256,2,0xCF56C3778F2F4310,0x2,1455,0.175945017182,1,0xB,0x9,0x9,1,1
88,256,3,0xCF56C3778F2F4310,0x2,1756,0.145785876993,1,0xF,0xD,0xD,1,1
88,256,4,0xCF56C3778F2F4310,0x2,1561,0.163997437540,1,0xE,0xC,0xC,1,1
88,256,5,0xCF56C3778F2F4310,0x2,1681,0.152290303391,1,0xD,0xF,0xF,1,1
88,256,6,0xCF56C3778F2F4310,0x2,1578,0.162230671736,1,0xE,0xC,0xC,1,1
88,256,7,0xCF56C3778F2F4310,0x2,1417,0.180663373324,1,0xE,0xC,0xC,1,1
89,16,0,0xF82F558FFCB20FD5,0xC,105,0.152380952381,6,NA,0x0,0x2,0,0
89,16,1,0xF82F558FFCB20FD5,0xC,88,0.181818181818,0,NA,0x0,0x4,0,0
89,16,2,0xF82F558FFCB20FD5,0xC,107,0.149532710280,0,NA,0x0,0xF,0,0
89,16,3,0xF82F558FFCB20FD5,0xC,105,0.152380952381,0,NA,0x0,0x8,0,0
89,16,4,0xF82F558FFCB20FD5,0xC,106,0.150943396226,0,NA,0x0,0xD,0,0
89,16,5,0xF82F558FFCB20FD5,0xC,83,0.192771084337,0,NA,0x0,0x8,0,0
89,16,6,0xF82F558FFCB20FD5,0xC,138,0.115942028986,0,NA,0x0,0x5,0,0
89,16,7,0xF82F558FFCB20FD5,0xC,61,0.262295081967,0,NA,0x0,0xE,0,0
89,24,0,0xF82F558FFCB20FD5,0xC,156,0.153846153846,4,NA,0x0,0x2,0,0
89,24,1,0xF82F558FFCB20FD5,0xC,132,0.181818181818,0,NA,0x0,0x4,0,0
89,24,2,0xF82F558FFCB20FD5,0xC,192,0.125000000000,0,NA,0x0,0xF,0,0
89,24,3,0xF82F558FFCB20FD5,0xC,143,0.167832167832,0,NA,0x0,0x8,0,0
89,24,4,0xF82F558FFCB20FD5,0xC,132,0.181818181818,0,NA,0x0,0xD,0,0
89,24,5,0xF82F558FFCB20FD5,0xC,120,0.200000000000,0,NA,0x0,0x8,0,0
89,24,6,0xF82F558FFCB20FD5,0xC,182,0.131868131868,0,NA,0x0,0x5,0,0
89,24,7,0xF82F558FFCB20FD5,0xC,120,0.200000000000,0,NA,0x0,0xE,0,0
89,32,0,0xF82F558FFCB20FD5,0xC,195,0.164102564103,4,NA,0x0,0x2,0,0
89,32,1,0xF82F558FFCB20FD5,0xC,240,0.133333333333,0,NA,0x0,0x4,0,0
89,32,2,0xF82F558FFCB20FD5,0xC,258,0.124031007752,0,NA,0x0,0xF,0,0
89,32,3,0xF82F558FFCB20FD5,0xC,196,0.163265306122,0,NA,0x0,0x8,0,0
89,32,4,0xF82F558FFCB20FD5,0xC,182,0.175824175824,0,NA,0x0,0xD,0,0
89,32,5,0xF82F558FFCB20FD5,0xC,145,0.220689655172,0,NA,0x0,0x8,0,0
89,32,6,0xF82F558FFCB20FD5,0xC,237,0.135021097046,0,NA,0x0,0x5,0,0
89,32,7,0xF82F558FFCB20FD5,0xC,159,0.201257861635,0,NA,0x0,0xE,0,0
89,40,0,0xF82F558FFCB20FD5,0xC,245,0.163265306122,3,NA,0x0,0x2,0,0
89,40,1,0xF82F558FFCB20FD5,0xC,284,0.140845070423,0,NA,0x0,0x4,0,0
89,40,2,0xF82F558FFCB20FD5,0xC,309,0.129449838188,0,NA,0x0,0xF,0,0
89,40,3,0xF82F558FFCB20FD5,0xC,270,0.148148148148,0,NA,0x0,0x8,0,0
89,40,4,0xF82F558FFCB20FD5,0xC,215,0.186046511628,0,NA,0x0,0xD,0,0
89,40,5,0xF82F558FFCB20FD5,0xC,183,0.218579234973,0,NA,0x0,0x8,0,0
89,40,6,0xF82F558FFCB20FD5,0xC,306,0.130718954248,0,NA,0x0,0x5,0,0
89,40,7,0xF82F558FFCB20FD5,0xC,223,0.179372197309,0,NA,0x0,0xE,0,0
89,48,0,0xF82F558FFCB20FD5,0xC,287,0.167247386760,3,NA,0x0,0x2,0,0
89,48,1,0xF82F558FFCB20FD5,0xC,312,0.153846153846,0,NA,0x0,0x4,0,0
89,48,2,0xF82F558FFCB20FD5,0xC,334,0.143712574850,0,NA,0x0,0xF,0,0
89,48,3,0xF82F558FFCB20FD5,0xC,320,0.150000000000,0,NA,0x0,0x8,0,0
89,48,4,0xF82F558FFCB20FD5,0xC,312,0.153846153846,0,NA,0x0,0xD,0,0
89,48,5,0xF82F558FFCB20FD5,0xC,249,0.192771084337,0,NA,0x0,0x8,0,0
89,48,6,0xF82F558FFCB20FD5,0xC,364,0.131868131868,0,NA,0x0,0x5,0,0
89,48,7,0xF82F558FFCB20FD5,0xC,266,0.180451127820,0,NA,0x0,0xE,0,0
89,56,0,0xF82F558FFCB20FD5,0xC,324,0.172839506173,1,0xE,0x2,0x2,1,1
89,56,1,0xF82F558FFCB20FD5,0xC,351,0.159544159544,3,NA,0x0,0x4,0,0
89,56,2,0xF82F558FFCB20FD5,0xC,370,0.151351351351,0,NA,0x0,0xF,0,0
89,56,3,0xF82F558FFCB20FD5,0xC,369,0.151761517615,0,NA,0x0,0x8,0,0
89,56,4,0xF82F558FFCB20FD5,0xC,375,0.149333333333,0,NA,0x0,0xD,0,0
89,56,5,0xF82F558FFCB20FD5,0xC,302,0.185430463576,0,NA,0x0,0x8,0,0
89,56,6,0xF82F558FFCB20FD5,0xC,416,0.134615384615,0,NA,0x0,0x5,0,0
89,56,7,0xF82F558FFCB20FD5,0xC,307,0.182410423453,0,NA,0x0,0xE,0,0
89,64,0,0xF82F558FFCB20FD5,0xC,390,0.164102564103,1,0xE,0x2,0x2,1,1
89,64,1,0xF82F558FFCB20FD5,0xC,409,0.156479217604,2,NA,0x0,0x4,0,0
89,64,2,0xF82F558FFCB20FD5,0xC,425,0.150588235294,0,NA,0x0,0xF,0,0
89,64,3,0xF82F558FFCB20FD5,0xC,410,0.156097560976,0,NA,0x0,0x8,0,0
89,64,4,0xF82F558FFCB20FD5,0xC,393,0.162849872774,0,NA,0x0,0xD,0,0
89,64,5,0xF82F558FFCB20FD5,0xC,356,0.179775280899,0,NA,0x0,0x8,0,0
89,64,6,0xF82F558FFCB20FD5,0xC,452,0.141592920354,0,NA,0x0,0x5,0,0
89,64,7,0xF82F558FFCB20FD5,0xC,352,0.181818181818,0,NA,0x0,0xE,0,0
89,72,0,0xF82F558FFCB20FD5,0xC,425,0.169411764706,1,0xE,0x2,0x2,1,1
89,72,1,0xF82F558FFCB20FD5,0xC,462,0.155844155844,2,NA,0x0,0x4,0,0
89,72,2,0xF82F558FFCB20FD5,0xC,467,0.154175588865,0,NA,0x0,0xF,0,0
89,72,3,0xF82F558FFCB20FD5,0xC,447,0.161073825503,0,NA,0x0,0x8,0,0
89,72,4,0xF82F558FFCB20FD5,0xC,434,0.165898617512,0,NA,0x0,0xD,0,0
89,72,5,0xF82F558FFCB20FD5,0xC,413,0.174334140436,0,NA,0x0,0x8,0,0
89,72,6,0xF82F558FFCB20FD5,0xC,488,0.147540983607,0,NA,0x0,0x5,0,0
89,72,7,0xF82F558FFCB20FD5,0xC,402,0.179104477612,0,NA,0x0,0xE,0,0
89,80,0,0xF82F558FFCB20FD5,0xC,473,0.169133192389,1,0xE,0x2,0x2,1,1
89,80,1,0xF82F558FFCB20FD5,0xC,511,0.156555772994,1,0x8,0x4,0x4,1,1
89,80,2,0xF82F558FFCB20FD5,0xC,497,0.160965794769,1,0x3,0xF,0xF,1,1
89,80,3,0xF82F558FFCB20FD5,0xC,489,0.163599182004,1,0x4,0x8,0x8,1,1
89,80,4,0xF82F558FFCB20FD5,0xC,500,0.160000000000,1,0x1,0xD,0xD,1,1
89,80,5,0xF82F558FFCB20FD5,0xC,452,0.176991150442,1,0x4,0x8,0x8,1,1
89,80,6,0xF82F558FFCB20FD5,0xC,539,0.148423005566,1,0x9,0x5,0x5,1,1
89,80,7,0xF82F558FFCB20FD5,0xC,432,0.185185185185,1,0x2,0xE,0xE,1,1
89,96,0,0xF82F558FFCB20FD5,0xC,576,0.166666666667,1,0xE,0x2,0x2,1,1
89,96,1,0xF82F558FFCB20FD5,0xC,583,0.164665523156,1,0x8,0x4,0x4,1,1
89,96,2,0xF82F558FFCB20FD5,0xC,573,0.167539267016,1,0x3,0xF,0xF,1,1
89,96,3,0xF82F558FFCB20FD5,0xC,609,0.157635467980,1,0x4,0x8,0x8,1,1
89,96,4,0xF82F558FFCB20FD5,0xC,609,0.157635467980,1,0x1,0xD,0xD,1,1
89,96,5,0xF82F558FFCB20FD5,0xC,606,0.158415841584,1,0x4,0x8,0x8,1,1
89,96,6,0xF82F558FFCB20FD5,0xC,656,0.146341463415,1,0x9,0x5,0x5,1,1
89,96,7,0xF82F558FFCB20FD5,0xC,518,0.185328185328,1,0x2,0xE,0xE,1,1
89,112,0,0xF82F558FFCB20FD5,0xC,704,0.159090909091,1,0xE,0x2,0x2,1,1
89,112,1,0xF82F558FFCB20FD5,0xC,700,0.160000000000,1,0x8,0x4,0x4,1,1
89,112,2,0xF82F558FFCB20FD5,0xC,651,0.172043010753,1,0x3,0xF,0xF,1,1
89,112,3,0xF82F558FFCB20FD5,0xC,722,0.155124653740,1,0x4,0x8,0x8,1,1
89,112,4,0xF82F558FFCB20FD5,0xC,700,0.160000000000,1,0x1,0xD,0xD,1,1
89,112,5,0xF82F558FFCB20FD5,0xC,702,0.159544159544,1,0x4,0x8,0x8,1,1
89,112,6,0xF82F558FFCB20FD5,0xC,744,0.150537634409,1,0x9,0x5,0x5,1,1
89,112,7,0xF82F558FFCB20FD5,0xC,593,0.188870151771,1,0x2,0xE,0xE,1,1
89,128,0,0xF82F558FFCB20FD5,0xC,772,0.165803108808,1,0xE,0x2,0x2,1,1
89,128,1,0xF82F558FFCB20FD5,0xC,842,0.152019002375,1,0x8,0x4,0x4,1,1
89,128,2,0xF82F558FFCB20FD5,0xC,771,0.166018158236,1,0x3,0xF,0xF,1,1
89,128,3,0xF82F558FFCB20FD5,0xC,804,0.159203980100,1,0x4,0x8,0x8,1,1
89,128,4,0xF82F558FFCB20FD5,0xC,808,0.158415841584,1,0x1,0xD,0xD,1,1
89,128,5,0xF82F558FFCB20FD5,0xC,808,0.158415841584,1,0x4,0x8,0x8,1,1
89,128,6,0xF82F558FFCB20FD5,0xC,840,0.152380952381,1,0x9,0x5,0x5,1,1
89,128,7,0xF82F558FFCB20FD5,0xC,683,0.187408491947,1,0x2,0xE,0xE,1,1
89,160,0,0xF82F558FFCB20FD5,0xC,919,0.174102285092,1,0xE,0x2,0x2,1,1
89,160,1,0xF82F558FFCB20FD5,0xC,1023,0.156402737048,1,0x8,0x4,0x4,1,1
89,160,2,0xF82F558FFCB20FD5,0xC,944,0.169491525424,1,0x3,0xF,0xF,1,1
89,160,3,0xF82F558FFCB20FD5,0xC,962,0.166320166320,1,0x4,0x8,0x8,1,1
89,160,4,0xF82F558FFCB20FD5,0xC,990,0.161616161616,1,0x1,0xD,0xD,1,1
89,160,5,0xF82F558FFCB20FD5,0xC,964,0.165975103734,1,0x4,0x8,0x8,1,1
89,160,6,0xF82F558FFCB20FD5,0xC,1041,0.153698366955,1,0x9,0x5,0x5,1,1
89,160,7,0xF82F558FFCB20FD5,0xC,860,0.186046511628,1,0x2,0xE,0xE,1,1
89,192,0,0xF82F558FFCB20FD5,0xC,1096,0.175182481752,1,0xE,0x2,0x2,1,1
89,192,1,0xF82F558FFCB20FD5,0xC,1249,0.153722978383,1,0x8,0x4,0x4,1,1
89,192,2,0xF82F558FFCB20FD5,0xC,1094,0.175502742230,1,0x3,0xF,0xF,1,1
89,192,3,0xF82F558FFCB20FD5,0xC,1147,0.167393199651,1,0x4,0x8,0x8,1,1
89,192,4,0xF82F558FFCB20FD5,0xC,1192,0.161073825503,1,0x1,0xD,0xD,1,1
89,192,5,0xF82F558FFCB20FD5,0xC,1174,0.163543441227,1,0x4,0x8,0x8,1,1
89,192,6,0xF82F558FFCB20FD5,0xC,1223,0.156991005724,1,0x9,0x5,0x5,1,1
89,192,7,0xF82F558FFCB20FD5,0xC,1055,0.181990521327,1,0x2,0xE,0xE,1,1
89,256,0,0xF82F558FFCB20FD5,0xC,1473,0.173794976239,1,0xE,0x2,0x2,1,1
89,256,1,0xF82F558FFCB20FD5,0xC,1611,0.158907510863,1,0x8,0x4,0x4,1,1
89,256,2,0xF82F558FFCB20FD5,0xC,1468,0.174386920981,1,0x3,0xF,0xF,1,1
89,256,3,0xF82F558FFCB20FD5,0xC,1520,0.168421052632,1,0x4,0x8,0x8,1,1
89,256,4,0xF82F558FFCB20FD5,0xC,1671,0.153201675643,1,0x1,0xD,0xD,1,1
89,256,5,0xF82F558FFCB20FD5,0xC,1479,0.173089925625,1,0x4,0x8,0x8,1,1
89,256,6,0xF82F558FFCB20FD5,0xC,1582,0.161820480405,1,0x9,0x5,0x5,1,1
89,256,7,0xF82F558FFCB20FD5,0xC,1535,0.166775244300,1,0x2,0xE,0xE,1,1
90,16,0,0x2F2D7A46D8A21502,0x2,118,0.135593220339,5,NA,0x0,0x0,0,0
90,16,1,0x2F2D7A46D8A21502,0x2,96,0.166666666667,0,NA,0x0,0x0,0,0
90,16,2,0x2F2D7A46D8A21502,0x2,81,0.197530864198,0,NA,0x0,0x0,0,0
90,16,3,0x2F2D7A46D8A21502,0x2,82,0.195121951220,0,NA,0x0,0xF,0,0
90,16,4,0x2F2D7A46D8A21502,0x2,105,0.152380952381,0,NA,0x0,0x2,0,0
90,16,5,0x2F2D7A46D8A21502,0x2,94,0.170212765957,0,NA,0x0,0x2,0,0
90,16,6,0x2F2D7A46D8A21502,0x2,102,0.156862745098,0,NA,0x0,0xC,0,0
90,16,7,0x2F2D7A46D8A21502,0x2,103,0.155339805825,0,NA,0x0,0x3,0,0
90,24,0,0x2F2D7A46D8A21502,0x2,154,0.155844155844,4,NA,0x0,0x0,0,0
90,24,1,0x2F2D7A46D8A21502,0x2,115,0.208695652174,0,NA,0x0,0x0,0,0
90,24,2,0x2F2D7A46D8A21502,0x2,124,0.193548387097,0,NA,0x0,0x0,0,0
90,24,3,0x2F2D7A46D8A21502,0x2,122,0.196721311475,0,NA,0x0,0xF,0,0
90,24,4,0x2F2D7A46D8A21502,0x2,167,0.143712574850,0,NA,0x0,0x2,0,0
90,24,5,0x2F2D7A46D8A21502,0x2,119,0.201680672269,0,NA,0x0,0x2,0,0
90,24,6,0x2F2D7A46D8A21502,0x2,149,0.161073825503,0,NA,0x0,0xC,0,0
90,24,7,0x2F2D7A46D8A21502,0x2,147,0.163265306122,0,NA,0x0,0x3,0,0
90,32,0,0x2F2D7A46D8A21502,0x2,219,0.146118721461,2,NA,0x0,0x0,0,0
90,32,1,0x2F2D7A46D8A21502,0x2,138,0.231884057971,0,NA,0x0,0x0,0,0
90,32,2,0x2F2D7A46D8A21502,0x2,186,0.172043010753,0,NA,0x0,0x0,0,0
90,32,3,0x2F2D7A46D8A21502,0x2,194,0.164948453608,0,NA,0x0,0xF,0,0
90,32,4,0x2F2D7A46D8A21502,0x2,229,0.139737991266,0,NA,0x0,0x2,0,0
90,32,5,0x2F2D7A46D8A21502,0x2,158,0.202531645570,0,NA,0x0,0x2,0,0
90,32,6,0x2F2D7A46D8A21502,0x2,187,0.171122994652,0,NA,0x0,0xC,0,0
90,32,7,0x2F2D7A46D8A21502,0x2,183,0.174863387978,0,NA,0x0,0x3,0,0
90,40,0,0x2F2D7A46D8A21502,0x2,277,0.144404332130,1,0x2,0x0,0x0,1,1
90,40,1,0x2F2D7A46D8A21502,0x2,224,0.178571428571,3,NA,0x0,0x0,0,0
90,40,2,0x2F2D7A46D8A21502,0x2,226,0.176991150442,0,NA,0x0,0x0,0,0
90,40,3,0x2F2D7A46D8A21502,0x2,231,0.173160173160,0,NA,0x0,0xF,0,0
90,40,4,0x2F2D7A46D8A21502,0x2,298,0.134228187919,0,NA,0x0,0x2,0,0
90,40,5,0x2F2D7A46D8A21502,0x2,192,0.208333333333,0,NA,0x0,0x2,0,0
90,40,6,0x2F2D7A46D8A21502,0x2,226,0.176991150442,0,NA,0x0,0xC,0,0
90,40,7,0x2F2D7A46D8A21502,0x2,239,0.167364016736,0,NA,0x0,0x3,0,0
90,48,0,0x2F2D7A46D8A21502,0x2,308,0.155844155844,1,0x2,0x0,0x0,1,1
