trial,samples,master_seed,trial_seed,key,secret_sbox,secret_delta,actual_sk28,actual_active_key,expected_public_missing,total_queries,empirical_rate,theoretical_rate,global_missing_count,detected_sbox,detected_missing,localization_success,filter_executed,tested_candidates,candidate_sample_evaluations,surviving_candidates,actual_candidate_present,recovered_active_bits,consensus_correct,delta_recovered,recovered_delta,delta_success,target_outcome_success,estimated_filter_cpu_seconds
35,160,0x5343454E45525932,0xC1210EB26CD882A2,DCE775529AEC1D54BE63,4,0x1,0x0890AC3D,0x860AD,0xB,825,0.193939393939,0.164132936375,1,4,0xB,1,1,1048576,56986808,916,1,0,1,0,NA,0,0,0.064497
35,192,0x5343454E45525932,0xC1210EB26CD882A2,DCE775529AEC1D54BE63,4,0x1,0x0890AC3D,0x860AD,0xB,1008,0.190476190476,0.164132936375,1,4,0xB,1,1,1048576,56997228,104,1,0,1,0,NA,0,0,0.064509
35,256,0x5343454E45525932,0xC1210EB26CD882A2,DCE775529AEC1D54BE63,4,0x1,0x0890AC3D,0x860AD,0xB,1320,0.193939393939,0.164132936375,1,4,0xB,1,1,1048576,56999280,4,1,18,1,1,0x1,1,1,0.064511
35,320,0x5343454E45525932,0xC1210EB26CD882A2,DCE775529AEC1D54BE63,4,0x1,0x0890AC3D,0x860AD,0xB,1704,0.187793427230,0.164132936375,1,4,0xB,1,1,1048576,56999536,4,1,18,1,1,0x1,1,1,0.064511
35,384,0x5343454E45525932,0xC1210EB26CD882A2,DCE775529AEC1D54BE63,4,0x1,0x0890AC3D,0x860AD,0xB,2068,0.185686653772,0.164132936375,1,4,0xB,1,1,1048576,56999792,4,1,18,1,1,0x1,1,1,0.064511
35,512,0x5343454E45525932,0xC1210EB26CD882A2,DCE775529AEC1D54BE63,4,0x1,0x0890AC3D,0x860AD,0xB,2844,0.180028129395,0.164132936375,1,4,0xB,1,1,1048576,57000304,4,1,18,1,1,0x1,1,1,0.064512
36,64,0x5343454E45525932,0xB9C118B2D2A3143B,FAD99C05E9C15FE6F038,3,0x0,0x316F0DFC,0x8ABEE,0xE,386,0.165803108808,0.164132936375,4,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0.000000
36,96,0x5343454E45525932,0xB9C118B2D2A3143B,FAD99C05E9C15FE6F038,3,0x0,0x316F0DFC,0x8ABEE,0xE,552,0.173913043478,0.164132936375,1,3,0xE,1,1,1048576,55910952,27800,1,0,1,0,NA,0,0,0.063810
36,128,0x5343454E45525932,0xB9C118B2D2A3143B,FAD99C05E9C15FE6F038,3,0x0,0x316F0DFC,0x8ABEE,0xE,814,0.157248157248,0.164132936375,1,3,0xE,1,1,1048576,56275820,3104,1,0,1,0,NA,0,0,0.064226
36,160,0x5343454E45525932,0xB9C118B2D2A3143B,FAD99C05E9C15FE6F038,3,0x0,0x316F0DFC,0x8ABEE,0xE,1006,0.159045725646,0.164132936375,1,3,0xE,1,1,1048576,56322920,448,1,0,1,0,NA,0,0,0.064280
36,192,0x5343454E45525932,0xB9C118B2D2A3143B,FAD99C05E9C15FE6F038,3,0x0,0x316F0DFC,0x8ABEE,0xE,1187,0.161752316765,0.164132936375,1,3,0xE,1,1,1048576,56328660,36,1,0,1,0,NA,0,0,0.064287
36,256,0x5343454E45525932,0xB9C118B2D2A3143B,FAD99C05E9C15FE6F038,3,0x0,0x316F0DFC,0x8ABEE,0xE,1593,0.160703075957,0.164132936375,1,3,0xE,1,1,1048576,56329688,8,1,10,1,0,NA,0,0,0.064288
36,320,0x5343454E45525932,0xB9C118B2D2A3143B,FAD99C05E9C15FE6F038,3,0x0,0x316F0DFC,0x8ABEE,0xE,1957,0.163515585079,0.164132936375,1,3,0xE,1,1,1048576,56329980,4,1,18,1,1,0x0,1,1,0.064288
36,384,0x5343454E45525932,0xB9C118B2D2A3143B,FAD99C05E9C15FE6F038,3,0x0,0x316F0DFC,0x8ABEE,0xE,2321,0.165445928479,0.164132936375,1,3,0xE,1,1,1048576,56330236,4,1,18,1,1,0x0,1,1,0.064288
36,512,0x5343454E45525932,0xB9C118B2D2A3143B,FAD99C05E9C15FE6F038,3,0x0,0x316F0DFC,0x8ABEE,0xE,3135,0.163317384370,0.164132936375,1,3,0xE,1,1,1048576,56330748,4,1,18,1,1,0x0,1,1,0.064289
37,64,0x5343454E45525932,0xE5ED803304EBD44A,98A08FEAA94CEAB022A8,0,0xD,0x0A3B25B7,0xA3CE8,0x3,337,0.189910979228,0.164132936375,2,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0.000000
37,96,0x5343454E45525932,0xE5ED803304EBD44A,98A08FEAA94CEAB022A8,0,0xD,0x0A3B25B7,0xA3CE8,0x3,529,0.181474480151,0.164132936375,1,0,0x3,1,1,1048576,57129532,33608,1,0,1,0,NA,0,0,0.065721
37,128,0x5343454E45525932,0xE5ED803304EBD44A,98A08FEAA94CEAB022A8,0,0xD,0x0A3B25B7,0xA3CE8,0x3,737,0.173677069199,0.164132936375,1,0,0x3,1,1,1048576,57582340,3636,1,0,1,0,NA,0,0,0.066241
37,160,0x5343454E45525932,0xE5ED803304EBD44A,98A08FEAA94CEAB022A8,0,0xD,0x0A3B25B7,0xA3CE8,0x3,925,0.172972972973,0.164132936375,1,0,0x3,1,1,1048576,57635056,544,1,0,1,0,NA,0,0,0.066302
37,192,0x5343454E45525932,0xE5ED803304EBD44A,98A08FEAA94CEAB022A8,0,0xD,0x0A3B25B7,0xA3CE8,0x3,1166,0.164665523156,0.164132936375,1,0,0x3,1,1,1048576,57642324,84,1,0,1,0,NA,0,0,0.066310
37,256,0x5343454E45525932,0xE5ED803304EBD44A,98A08FEAA94CEAB022A8,0,0xD,0x0A3B25B7,0xA3CE8,0x3,1502,0.170439414115,0.164132936375,1,0,0x3,1,1,1048576,57643480,4,1,18,1,1,0xD,1,1,0.066312
37,320,0x5343454E45525932,0xE5ED803304EBD44A,98A08FEAA94CEAB022A8,0,0xD,0x0A3B25B7,0xA3CE8,0x3,1865,0.171581769437,0.164132936375,1,0,0x3,1,1,1048576,57643736,4,1,18,1,1,0xD,1,1,0.066312
37,384,0x5343454E45525932,0xE5ED803304EBD44A,98A08FEAA94CEAB022A8,0,0xD,0x0A3B25B7,0xA3CE8,0x3,2223,0.172739541161,0.164132936375,1,0,0x3,1,1,1048576,57643992,4,1,18,1,1,0xD,1,1,0.066312
37,512,0x5343454E45525932,0xE5ED803304EBD44A,98A08FEAA94CEAB022A8,0,0xD,0x0A3B25B7,0xA3CE8,0x3,3091,0.165642186995,0.164132936375,1,0,0x3,1,1,1048576,57644504,4,1,18,1,1,0xD,1,1,0.066313
38,64,0x5343454E45525932,0xDC3AF638CC065465,9BBCCB9F4C66D22CE84E,1,0x4,0x62FE561E,0x3EAF0,0xB,398,0.160804020101,0.164132936375,2,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0.000000
38,96,0x5343454E45525932,0xDC3AF638CC065465,9BBCCB9F4C66D22CE84E,1,0x4,0x62FE561E,0x3EAF0,0xB,656,0.146341463415,0.164132936375,1,1,0xB,1,1,1048576,57021732,35292,1,0,1,0,NA,0,0,0.066172
38,128,0x5343454E45525932,0xDC3AF638CC065465,9BBCCB9F4C66D22CE84E,1,0x4,0x62FE561E,0x3EAF0,0xB,808,0.158415841584,0.164132936375,1,1,0xB,1,1,1048576,57544312,5440,1,0,1,0,NA,0,0,0.066779
38,160,0x5343454E45525932,0xDC3AF638CC065465,9BBCCB9F4C66D22CE84E,1,0x4,0x62FE561E,0x3EAF0,0xB,982,0.162932790224,0.164132936375,1,1,0xB,1,1,1048576,57624448,900,1,0,1,0,NA,0,0,0.066872
38,192,0x5343454E45525932,0xDC3AF638CC065465,9BBCCB9F4C66D22CE84E,1,0x4,0x62FE561E,0x3EAF0,0xB,1197,0.160401002506,0.164132936375,1,1,0xB,1,1,1048576,57637376,136,1,0,1,0,NA,0,0,0.066887
38,256,0x5343454E45525932,0xDC3AF638CC065465,9BBCCB9F4C66D22CE84E,1,0x4,0x62FE561E,0x3EAF0,0xB,1551,0.165054803353,0.164132936375,1,1,0xB,1,1,1048576,57639092,8,1,11,1,0,NA,0,0,0.066889
38,320,0x5343454E45525932,0xDC3AF638CC065465,9BBCCB9F4C66D22CE84E,1,0x4,0x62FE561E,0x3EAF0,0xB,1863,0.171765968867,0.164132936375,1,1,0xB,1,1,1048576,57639504,4,1,18,1,1,0x4,1,1,0.066889
38,384,0x5343454E45525932,0xDC3AF638CC065465,9BBCCB9F4C66D22CE84E,1,0x4,0x62FE561E,0x3EAF0,0xB,2324,0.165232358003,0.164132936375,1,1,0xB,1,1,1048576,57639760,4,1,18,1,1,0x4,1,1,0.066889
38,512,0x5343454E45525932,0xDC3AF638CC065465,9BBCCB9F4C66D22CE84E,1,0x4,0x62FE561E,0x3EAF0,0xB,3078,0.166341780377,0.164132936375,1,1,0xB,1,1,1048576,57640272,4,1,18,1,1,0x4,1,1,0.066890
39,64,0x5343454E45525932,0xAB1622F2C43412BE,46ECBEFAFD3D898E63B6,6,0xD,0x5E664815,0xB3872,0xA,382,0.167539267016,0.164132936375,4,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0.000000
39,96,0x5343454E45525932,0xAB1622F2C43412BE,46ECBEFAFD3D898E63B6,6,0xD,0x5E664815,0xB3872,0xA,582,0.164948453608,0.164132936375,1,6,0xA,1,1,1048576,55605708,28232,1,0,1,0,NA,0,0,0.062341
39,128,0x5343454E45525932,0xAB1622F2C43412BE,46ECBEFAFD3D898E63B6,6,0xD,0x5E664815,0xB3872,0xA,778,0.164524421594,0.164132936375,1,6,0xA,1,1,1048576,56014228,3420,1,0,1,0,NA,0,0,0.062799
39,160,0x5343454E45525932,0xAB1622F2C43412BE,46ECBEFAFD3D898E63B6,6,0xD,0x5E664815,0xB3872,0xA,941,0.170031880978,0.164132936375,1,6,0xA,1,1,1048576,56061504,436,1,0,1,0,NA,0,0,0.062852
39,192,0x5343454E45525932,0xAB1622F2C43412BE,46ECBEFAFD3D898E63B6,6,0xD,0x5E664815,0xB3872,0xA,1173,0.163682864450,0.164132936375,1,6,0xA,1,1,1048576,56067792,76,1,0,1,0,NA,0,0,0.062859
39,256,0x5343454E45525932,0xAB1622F2C43412BE,46ECBEFAFD3D898E63B6,6,0xD,0x5E664815,0xB3872,0xA,1558,0.164313222080,0.164132936375,1,6,0xA,1,1,1048576,56068932,4,1,18,1,1,0xD,1,1,0.062860
39,320,0x5343454E45525932,0xAB1622F2C43412BE,46ECBEFAFD3D898E63B6,6,0xD,0x5E664815,0xB3872,0xA,1950,0.164102564103,0.164132936375,1,6,0xA,1,1,1048576,56069188,4,1,18,1,1,0xD,1,1,0.062860
39,384,0x5343454E45525932,0xAB1622F2C43412BE,46ECBEFAFD3D898E63B6,6,0xD,0x5E664815,0xB3872,0xA,2382,0.161209068010,0.164132936375,1,6,0xA,1,1,1048576,56069444,4,1,18,1,1,0xD,1,1,0.062860
39,512,0x5343454E45525932,0xAB1622F2C43412BE,46ECBEFAFD3D898E63B6,6,0xD,0x5E664815,0xB3872,0xA,3016,0.169761273210,0.164132936375,1,6,0xA,1,1,1048576,56069956,4,1,18,1,1,0xD,1,1,0.062861
40,64,0x5343454E45525932,0xAFDFA48D50ED197D,D3952D20F6A7DA518BB0,0,0x8,0x70216087,0x108A8,0x2,365,0.175342465753,0.164132936375,2,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0.000000
40,96,0x5343454E45525932,0xAFDFA48D50ED197D,D3952D20F6A7DA518BB0,0,0x8,0x70216087,0x108A8,0x2,522,0.183908045977,0.164132936375,1,0,0x2,1,1,1048576,55605148,36568,1,0,1,0,NA,0,0,0.065112
40,128,0x5343454E45525932,0xAFDFA48D50ED197D,D3952D20F6A7DA518BB0,0,0x8,0x70216087,0x108A8,0x2,745,0.171812080537,0.164132936375,1,0,0x2,1,1,1048576,56174936,5316,1,0,1,0,NA,0,0,0.065779
40,160,0x5343454E45525932,0xAFDFA48D50ED197D,D3952D20F6A7DA518BB0,0,0x8,0x70216087,0x108A8,0x2,939,0.170394036209,0.164132936375,1,0,0x2,1,1,1048576,56240968,612,1,0,1,0,NA,0,0,0.065856
40,192,0x5343454E45525932,0xAFDFA48D50ED197D,D3952D20F6A7DA518BB0,0,0x8,0x70216087,0x108A8,0x2,1126,0.170515097691,0.164132936375,1,0,0x2,1,1,1048576,56250020,104,1,0,1,0,NA,0,0,0.065867
40,256,0x5343454E45525932,0xAFDFA48D50ED197D,D3952D20F6A7DA518BB0,0,0x8,0x70216087,0x108A8,0x2,1589,0.161107614852,0.164132936375,1,0,0x2,1,1,1048576,56251852,8,1,7,1,0,NA,0,0,0.065869
40,320,0x5343454E45525932,0xAFDFA48D50ED197D,D3952D20F6A7DA518BB0,0,0x8,0x70216087,0x108A8,0x2,1970,0.162436548223,0.164132936375,1,0,0x2,1,1,1048576,56252112,4,1,18,1,1,0x8,1,1,0.065869
40,384,0x5343454E45525932,0xAFDFA48D50ED197D,D3952D20F6A7DA518BB0,0,0x8,0x70216087,0x108A8,0x2,2336,0.164383561644,0.164132936375,1,0,0x2,1,1,1048576,56252368,4,1,18,1,1,0x8,1,1,0.065869
40,512,0x5343454E45525932,0xAFDFA48D50ED197D,D3952D20F6A7DA518BB0,0,0x8,0x70216087,0x108A8,0x2,3159,0.162076606521,0.164132936375,1,0,0x2,1,1,1048576,56252880,4,1,18,1,1,0x8,1,1,0.065870
41,64,0x5343454E45525932,0x086D9248CC5ADD6A,E0A43C24EB3E5A09C3E5,3,0x3,0xDC83ADAB,0xF1CD5,0xE,344,0.186046511628,0.164132936375,4,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0.000000
41,96,0x5343454E45525932,0x086D9248CC5ADD6A,E0A43C24EB3E5A09C3E5,3,0x3,0xDC83ADAB,0xF1CD5,0xE,602,0.159468438538,0.164132936375,1,3,0xE,1,1,1048576,57669784,37540,1,0,1,0,NA,0,0,0.066007
41,128,0x5343454E45525932,0x086D9248CC5ADD6A,E0A43C24EB3E5A09C3E5,3,0x3,0xDC83ADAB,0xF1CD5,0xE,799,0.160200250313,0.164132936375,1,3,0xE,1,1,1048576,58198108,4816,1,0,1,0,NA,0,0,0.066611
41,160,0x5343454E45525932,0x086D9248CC5ADD6A,E0A43C24EB3E5A09C3E5,3,0x3,0xDC83ADAB,0xF1CD5,0xE,1014,0.157790927022,0.164132936375,1,3,0xE,1,1,1048576,58268356,772,1,0,1,0,NA,0,0,0.066692
41,192,0x5343454E45525932,0x086D9248CC5ADD6A,E0A43C24EB3E5A09C3E5,3,0x3,0xDC83ADAB,0xF1CD5,0xE,1173,0.163682864450,0.164132936375,1,3,0xE,1,1,1048576,58279856,76,1,0,1,0,NA,0,0,0.066705
41,256,0x5343454E45525932,0x086D9248CC5ADD6A,E0A43C24EB3E5A09C3E5,3,0x3,0xDC83ADAB,0xF1CD5,0xE,1588,0.161209068010,0.164132936375,1,3,0xE,1,1,1048576,58281224,8,1,11,1,0,NA,0,0,0.066706
41,320,0x5343454E45525932,0x086D9248CC5ADD6A,E0A43C24EB3E5A09C3E5,3,0x3,0xDC83ADAB,0xF1CD5,0xE,1928,0.165975103734,0.164132936375,1,3,0xE,1,1,1048576,58281736,8,1,11,1,0,NA,0,0,0.066707
41,384,0x5343454E45525932,0x086D9248CC5ADD6A,E0A43C24EB3E5A09C3E5,3,0x3,0xDC83ADAB,0xF1CD5,0xE,2341,0.164032464759,0.164132936375,1,3,0xE,1,1,1048576,58282080,4,1,18,1,1,0x3,1,1,0.066707
41,512,0x5343454E45525932,0x086D9248CC5ADD6A,E0A43C24EB3E5A09C3E5,3,0x3,0xDC83ADAB,0xF1CD5,0xE,3119,0.164155177942,0.164132936375,1,3,0xE,1,1,1048576,58282592,4,1,18,1,1,0x3,1,1,0.066708
42,64,0x5343454E45525932,0x04FF2E9BDF5580C3,09FD9CF2318826F49DC9,5,0x3,0x296B003C,0x230B8,0x8,359,0.178272980501,0.164132936375,4,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0.000000
42,96,0x5343454E45525932,0x04FF2E9BDF5580C3,09FD9CF2318826F49DC9,5,0x3,0x296B003C,0x230B8,0x8,589,0.162988115450,0.164132936375,1,5,0x8,1,1,1048576,57335868,35972,1,0,1,0,NA,0,0,0.065399
42,128,0x5343454E45525932,0x04FF2E9BDF5580C3,09FD9CF2318826F49DC9,5,0x3,0x296B003C,0x230B8,0x8,795,0.161006289308,0.164132936375,1,5,0x8,1,1,1048576,57844988,4788,1,0,1,0,NA,0,0,0.065980
42,160,0x5343454E45525932,0x04FF2E9BDF5580C3,09FD9CF2318826F49DC9,5,0x3,0x296B003C,0x230B8,0x8,953,0.167890870934,0.164132936375,1,5,0x8,1,1,1048576,57913868,584,1,0,1,0,NA,0,0,0.066058
42,192,0x5343454E45525932,0x04FF2E9BDF5580C3,09FD9CF2318826F49DC9,5,0x3,0x296B003C,0x230B8,0x8,1167,0.164524421594,0.164132936375,1,5,0x8,1,1,1048576,57920624,52,1,0,1,0,NA,0,0,0.066066
42,256,0x5343454E45525932,0x04FF2E9BDF5580C3,09FD9CF2318826F49DC9,5,0x3,0x296B003C,0x230B8,0x8,1422,0.180028129395,0.164132936375,1,5,0x8,1,1,1048576,57921532,4,1,18,1,1,0x3,1,1,0.066067
42,320,0x5343454E45525932,0x04FF2E9BDF5580C3,09FD9CF2318826F49DC9,5,0x3,0x296B003C,0x230B8,0x8,1780,0.179775280899,0.164132936375,1,5,0x8,1,1,1048576,57921788,4,1,18,1,1,0x3,1,1,0.066067
42,384,0x5343454E45525932,0x04FF2E9BDF5580C3,09FD9CF2318826F49DC9,5,0x3,0x296B003C,0x230B8,0x8,2225,0.172584269663,0.164132936375,1,5,0x8,1,1,1048576,57922044,4,1,18,1,1,0x3,1,1,0.066067
42,512,0x5343454E45525932,0x04FF2E9BDF5580C3,09FD9CF2318826F49DC9,5,0x3,0x296B003C,0x230B8,0x8,3001,0.170609796734,0.164132936375,1,5,0x8,1,1,1048576,57922556,4,1,18,1,1,0x3,1,1,0.066068
43,64,0x5343454E45525932,0x282CC6C2DD51434D,908F30F0FAA82C7868F0,7,0xB,0xA77BBA03,0x61F52,0xE,358,0.178770949721,0.164132936375,6,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0.000000
43,96,0x5343454E45525932,0x282CC6C2DD51434D,908F30F0FAA82C7868F0,7,0xB,0xA77BBA03,0x61F52,0xE,603,0.159203980100,0.164132936375,2,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0.000000
43,128,0x5343454E45525932,0x282CC6C2DD51434D,908F30F0FAA82C7868F0,7,0xB,0xA77BBA03,0x61F52,0xE,810,0.158024691358,0.164132936375,1,7,0xE,1,1,1048576,56530000,4816,1,0,1,0,NA,0,0,0.064833
43,160,0x5343454E45525932,0x282CC6C2DD51434D,908F30F0FAA82C7868F0,7,0xB,0xA77BBA03,0x61F52,0xE,994,0.160965794769,0.164132936375,1,7,0xE,1,1,1048576,56597740,712,1,0,1,0,NA,0,0,0.064911
43,192,0x5343454E45525932,0x282CC6C2DD51434D,908F30F0FAA82C7868F0,7,0xB,0xA77BBA03,0x61F52,0xE,1188,0.161616161616,0.164132936375,1,7,0xE,1,1,1048576,56607308,76,1,0,1,0,NA,0,0,0.064922
43,256,0x5343454E45525932,0x282CC6C2DD51434D,908F30F0FAA82C7868F0,7,0xB,0xA77BBA03,0x61F52,0xE,1534,0.166883963494,0.164132936375,1,7,0xE,1,1,1048576,56608880,4,1,18,1,1,0xB,1,1,0.064924
43,320,0x5343454E45525932,0x282CC6C2DD51434D,908F30F0FAA82C7868F0,7,0xB,0xA77BBA03,0x61F52,0xE,1950,0.164102564103,0.164132936375,1,7,0xE,1,1,1048576,56609136,4,1,18,1,1,0xB,1,1,0.064924
43,384,0x5343454E45525932,0x282CC6C2DD51434D,908F30F0FAA82C7868F0,7,0xB,0xA77BBA03,0x61F52,0xE,2328,0.164948453608,0.164132936375,1,7,0xE,1,1,1048576,56609392,4,1,18,1,1,0xB,1,1,0.064924
43,512,0x5343454E45525932,0x282CC6C2DD51434D,908F30F0FAA82C7868F0,7,0xB,0xA77BBA03,0x61F52,0xE,3108,0.164736164736,0.164132936375,1,7,0xE,1,1,1048576,56609904,4,1,18,1,1,0xB,1,1,0.064925
44,64,0x5343454E45525932,0xCBB150D7AF7197A7,2999C57BC57F191757F1,0,0x9,0x7035F56E,0x78E64,0xF,319,0.200626959248,0.164132936375,6,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0.000000
44,96,0x5343454E45525932,0xCBB150D7AF7197A7,2999C57BC57F191757F1,0,0x9,0x7035F56E,0x78E64,0xF,510,0.188235294118,0.164132936375,3,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0.000000
44,128,0x5343454E45525932,0xCBB150D7AF7197A7,2999C57BC57F191757F1,0,0x9,0x7035F56E,0x78E64,0xF,777,0.164736164736,0.164132936375,1,0,0xF,1,1,1048576,57073612,3984,1,0,1,0,NA,0,0,0.064751
44,160,0x5343454E45525932,0xCBB150D7AF7197A7,2999C57BC57F191757F1,0,0x9,0x7035F56E,0x78E64,0xF,987,0.162107396150,0.164132936375,1,0,0xF,1,1,1048576,57131660,600,1,0,1,0,NA,0,0,0.064817
44,192,0x5343454E45525932,0xCBB150D7AF7197A7,2999C57BC57F191757F1,0,0x9,0x7035F56E,0x78E64,0xF,1189,0.161480235492,0.164132936375,1,0,0xF,1,1,1048576,57140416,100,1,0,1,0,NA,0,0,0.064827
44,256,0x5343454E45525932,0xCBB150D7AF7197A7,2999C57BC57F191757F1,0,0x9,0x7035F56E,0x78E64,0xF,1577,0.162333544705,0.164132936375,1,0,0xF,1,1,1048576,57142192,8,1,16,1,1,0x9,1,0,0.064829
44,320,0x5343454E45525932,0xCBB150D7AF7197A7,2999C57BC57F191757F1,0,0x9,0x7035F56E,0x78E64,0xF,1987,0.161046804227,0.164132936375,1,0,0xF,1,1,1048576,57142704,8,1,16,1,1,0x9,1,0,0.064830
44,384,0x5343454E45525932,0xCBB150D7AF7197A7,2999C57BC57F191757F1,0,0x9,0x7035F56E,0x78E64,0xF,2361,0.162642947903,0.164132936375,1,0,0xF,1,1,1048576,57143216,8,1,16,1,1,0x9,1,0,0.064830
44,512,0x5343454E45525932,0xCBB150D7AF7197A7,2999C57BC57F191757F1,0,0x9,0x7035F56E,0x78E64,0xF,3118,0.164207825529,0.164132936375,1,0,0xF,1,1,1048576,57143868,4,1,18,1,1,0x9,1,1,0.064831
45,64,0x5343454E45525932,0x4A7E74EC11E6DB3F,08FABC892FEA048F106B,2,0x9,0x1B1E96B9,0x08F67,0xF,437,0.146453089245,0.164132936375,4,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0.000000
45,96,0x5343454E45525932,0x4A7E74EC11E6DB3F,08FABC892FEA048F106B,2,0x9,0x1B1E96B9,0x08F67,0xF,623,0.154093097913,0.164132936375,1,2,0xF,1,1,1048576,56199344,36664,1,0,1,0,NA,0,0,0.064813
45,128,0x5343454E45525932,0x4A7E74EC11E6DB3F,08FABC892FEA048F106B,2,0x9,0x1B1E96B9,0x08F67,0xF,798,0.160401002506,0.164132936375,1,2,0xF,1,1,1048576,56771612,7228,1,0,1,0,NA,0,0,0.065473
45,160,0x5343454E45525932,0x4A7E74EC11E6DB3F,08FABC892FEA048F106B,2,0x9,0x1B1E96B9,0x08F67,0xF,997,0.160481444333,0.164132936375,1,2,0xF,1,1,1048576,56881020,992,1,0,1,0,NA,0,0,0.065599
45,192,0x5343454E45525932,0x4A7E74EC11E6DB3F,08FABC892FEA048F106B,2,0x9,0x1B1E96B9,0x08F67,0xF,1130,0.169911504425,0.164132936375,1,2,0xF,1,1,1048576,56895852,164,1,0,1,0,NA,0,0,0.065616
45,256,0x5343454E45525932,0x4A7E74EC11E6DB3F,08FABC892FEA048F106B,2,0x9,0x1B1E96B9,0x08F67,0xF,1486,0.172274562584,0.164132936375,1,2,0xF,1,1,1048576,56897592,4,1,18,1,1,0x9,1,1,0.065618
45,320,0x5343454E45525932,0x4A7E74EC11E6DB3F,08FABC892FEA048F106B,2,0x9,0x1B1E96B9,0x08F67,0xF,1908,0.167714884696,0.164132936375,1,2,0xF,1,1,1048576,56897848,4,1,18,1,1,0x9,1,1,0.065618
45,384,0x5343454E45525932,0x4A7E74EC11E6DB3F,08FABC892FEA048F106B,2,0x9,0x1B1E96B9,0x08F67,0xF,2306,0.166522116219,0.164132936375,1,2,0xF,1,1,1048576,56898104,4,1,18,1,1,0x9,1,1,0.065618
45,512,0x5343454E45525932,0x4A7E74EC11E6DB3F,08FABC892FEA048F106B,2,0x9,0x1B1E96B9,0x08F67,0xF,3046,0.168089297439,0.164132936375,1,2,0xF,1,1,1048576,56898616,4,1,18,1,1,0x9,1,1,0.065619
46,64,0x5343454E45525932,0xC1ABD7A1BE2852CD,24B8A2689A7037DE5A7D,4,0x7,0xC014E163,0xC5D20,0x5,404,0.158415841584,0.164132936375,3,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0.000000
46,96,0x5343454E45525932,0xC1ABD7A1BE2852CD,24B8A2689A7037DE5A7D,4,0x7,0xC014E163,0xC5D20,0x5,640,0.150000000000,0.164132936375,1,4,0x5,1,1,1048576,54678004,32256,1,0,1,0,NA,0,0,0.061357
46,128,0x5343454E45525932,0xC1ABD7A1BE2852CD,24B8A2689A7037DE5A7D,4,0x7,0xC014E163,0xC5D20,0x5,814,0.157248157248,0.164132936375,1,4,0x5,1,1,1048576,55141720,3964,1,0,1,0,NA,0,0,0.061877
46,160,0x5343454E45525932,0xC1ABD7A1BE2852CD,24B8A2689A7037DE5A7D,4,0x7,0xC014E163,0xC5D20,0x5,1031,0.155189136760,0.164132936375,1,4,0x5,1,1,1048576,55199812,676,1,0,1,0,NA,0,0,0.061942
46,192,0x5343454E45525932,0xC1ABD7A1BE2852CD,24B8A2689A7037DE5A7D,4,0x7,0xC014E163,0xC5D20,0x5,1202,0.159733777038,0.164132936375,1,4,0x5,1,1,1048576,55208496,32,1,0,1,0,NA,0,0,0.061952
46,256,0x5343454E45525932,0xC1ABD7A1BE2852CD,24B8A2689A7037DE5A7D,4,0x7,0xC014E163,0xC5D20,0x5,1576,0.162436548223,0.164132936375,1,4,0x5,1,1,1048576,55209132,4,1,18,1,1,0x7,1,1,0.061953
46,320,0x5343454E45525932,0xC1ABD7A1BE2852CD,24B8A2689A7037DE5A7D,4,0x7,0xC014E163,0xC5D20,0x5,1909,0.167627029859,0.164132936375,1,4,0x5,1,1,1048576,55209388,4,1,18,1,1,0x7,1,1,0.061953
46,384,0x5343454E45525932,0xC1ABD7A1BE2852CD,24B8A2689A7037DE5A7D,4,0x7,0xC014E163,0xC5D20,0x5,2206,0.174070716228,0.164132936375,1,4,0x5,1,1,1048576,55209644,4,1,18,1,1,0x7,1,1,0.061953
46,512,0x5343454E45525932,0xC1ABD7A1BE2852CD,24B8A2689A7037DE5A7D,4,0x7,0xC014E163,0xC5D20,0x5,2901,0.176490865219,0.164132936375,1,4,0x5,1,1,1048576,55210156,4,1,18,1,1,0x7,1,1,0.061954
47,64,0x5343454E45525932,0x3C0C8A716DE19060,3C080A2E9467AECDD3B7,2,0x9,0xB8855DAA,0x49568,0xF,340,0.188235294118,0.164132936375,1,2,0xF,1,1,1048576,53963524,277044,1,0,1,0,NA,0,0,0.062078
47,96,0x5343454E45525932,0x3C0C8A716DE19060,3C080A2E9467AECDD3B7,2,0x9,0xB8855DAA,0x49568,0xF,547,0.175502742230,0.164132936375,1,2,0xF,1,1,1048576,58104796,40796,1,0,1,0,NA,0,0,0.066842
