trial,samples_per_sbox,master_seed,trial_seed,key,known_delta,actual_sk28,recovered_sk28,full_key_success,correct_words,unique_minimum_words,total_public_outputs,total_internal_ineffective,total_infected,aggregate_empirical_rate,theoretical_rate,absolute_rate_error,mean_minimum_gap,min_minimum_gap,max_minimum_gap
28,512,0x5343454E45545935,0x632ED7E1B7EFA2F2,FB54EF7D61B07ABBCA41,0x7,0x05D406C4,0x00000000,0,3,7,4096,649,3447,0.158447265625,0.164132936375,0.005685670750,4.571429,1,8
28,1024,0x5343454E45545935,0x632ED7E1B7EFA2F2,FB54EF7D61B07ABBCA41,0x7,0x05D406C4,0x00000000,0,2,7,8192,1339,6853,0.163452148438,0.164132936375,0.000680787938,6.142857,1,14
28,1536,0x5343454E45545935,0x632ED7E1B7EFA2F2,FB54EF7D61B07ABBCA41,0x7,0x05D406C4,0x85DC0FC4,0,5,8,12288,2059,10229,0.167561848958,0.164132936375,0.003428912583,5.375000,1,22
28,2048,0x5343454E45545935,0x632ED7E1B7EFA2F2,FB54EF7D61B07ABBCA41,0x7,0x05D406C4,0x81DC0ACC,0,5,8,16384,2688,13696,0.164062500000,0.164132936375,0.000070436375,8.125000,1,19
28,3072,0x5343454E45545935,0x632ED7E1B7EFA2F2,FB54EF7D61B07ABBCA41,0x7,0x05D406C4,0x01DC0ACC,0,6,8,24576,4091,20485,0.166463216146,0.164132936375,0.002330279770,13.625000,2,30
28,4096,0x5343454E45545935,0x632ED7E1B7EFA2F2,FB54EF7D61B07ABBCA41,0x7,0x05D406C4,0x05D406C4,1,8,8,32768,5421,27347,0.165435791016,0.164132936375,0.001302854640,22.500000,3,38
28,6144,0x5343454E45545935,0x632ED7E1B7EFA2F2,FB54EF7D61B07ABBCA41,0x7,0x05D406C4,0x05D406C4,1,8,8,49152,8076,41076,0.164306640625,0.164132936375,0.000173704250,35.375000,12,62
28,8192,0x5343454E45545935,0x632ED7E1B7EFA2F2,FB54EF7D61B07ABBCA41,0x7,0x05D406C4,0x05D406C4,1,8,8,65536,10736,54800,0.163818359375,0.164132936375,0.000314577000,52.375000,27,66
28,12288,0x5343454E45545935,0x632ED7E1B7EFA2F2,FB54EF7D61B07ABBCA41,0x7,0x05D406C4,0x05D406C4,1,8,8,98304,16193,82111,0.164723714193,0.164132936375,0.000590777817,94.625000,45,129
28,16384,0x5343454E45545935,0x632ED7E1B7EFA2F2,FB54EF7D61B07ABBCA41,0x7,0x05D406C4,0x05D406C4,1,8,8,131072,21611,109461,0.164878845215,0.164132936375,0.000745908839,145.500000,103,180
28,24576,0x5343454E45545935,0x632ED7E1B7EFA2F2,FB54EF7D61B07ABBCA41,0x7,0x05D406C4,0x05D406C4,1,8,8,196608,32259,164349,0.164077758789,0.164132936375,0.000055177586,211.125000,156,272
28,32768,0x5343454E45545935,0x632ED7E1B7EFA2F2,FB54EF7D61B07ABBCA41,0x7,0x05D406C4,0x05D406C4,1,8,8,262144,43090,219054,0.164375305176,0.164132936375,0.000242368800,303.125000,257,346
29,512,0x5343454E45545935,0xED41C93AED48D244,6B1463056CE1E0341C14,0xE,0xA7978606,0xA7AFDEF6,0,3,8,4096,674,3422,0.164550781250,0.164132936375,0.000417844875,3.250000,1,8
29,1024,0x5343454E45545935,0xED41C93AED48D244,6B1463056CE1E0341C14,0xE,0xA7978606,0xB5D5D494,0,4,8,8192,1311,6881,0.160034179688,0.164132936375,0.004098756688,4.125000,1,8
29,1536,0x5343454E45545935,0xED41C93AED48D244,6B1463056CE1E0341C14,0xE,0xA7978606,0xA3DBCE86,0,4,8,12288,1999,10289,0.162679036458,0.164132936375,0.001453899917,4.250000,2,7
29,2048,0x5343454E45545935,0xED41C93AED48D244,6B1463056CE1E0341C14,0xE,0xA7978606,0x00000000,0,5,7,16384,2651,13733,0.161804199219,0.164132936375,0.002328737157,10.571429,2,27
29,3072,0x5343454E45545935,0xED41C93AED48D244,6B1463056CE1E0341C14,0xE,0xA7978606,0xA7D7CE06,0,6,8,24576,3970,20606,0.161539713542,0.164132936375,0.002593222834,11.500000,1,22
29,4096,0x5343454E45545935,0xED41C93AED48D244,6B1463056CE1E0341C14,0xE,0xA7978606,0xA7938202,0,7,8,32768,5292,27476,0.161499023438,0.164132936375,0.002633912938,16.000000,2,31
29,6144,0x5343454E45545935,0xED41C93AED48D244,6B1463056CE1E0341C14,0xE,0xA7978606,0xA7978606,1,8,8,49152,8018,41134,0.163126627604,0.164132936375,0.001006308771,39.375000,16,55
29,8192,0x5343454E45545935,0xED41C93AED48D244,6B1463056CE1E0341C14,0xE,0xA7978606,0xA7978606,1,8,8,65536,10662,54874,0.162689208984,0.164132936375,0.001443727391,51.750000,27,80
29,12288,0x5343454E45545935,0xED41C93AED48D244,6B1463056CE1E0341C14,0xE,0xA7978606,0xA7978606,1,8,8,98304,16032,82272,0.163085937500,0.164132936375,0.001046998875,81.000000,40,118
29,16384,0x5343454E45545935,0xED41C93AED48D244,6B1463056CE1E0341C14,0xE,0xA7978606,0xA7978606,1,8,8,131072,21382,109690,0.163131713867,0.164132936375,0.001001222508,111.250000,70,151
29,24576,0x5343454E45545935,0xED41C93AED48D244,6B1463056CE1E0341C14,0xE,0xA7978606,0xA7978606,1,8,8,196608,31951,164657,0.162511189779,0.164132936375,0.001621746597,192.125000,112,262
29,32768,0x5343454E45545935,0xED41C93AED48D244,6B1463056CE1E0341C14,0xE,0xA7978606,0xA7978606,1,8,8,262144,42726,219418,0.162986755371,0.164132936375,0.001146181004,282.250000,200,359
30,512,0x5343454E45555936,0x5BA7D679DF65B9C3,486474CFB6BBF320E244,0xC,0xD7F4F3F8,0x00000000,0,2,7,4096,689,3407,0.168212890625,0.164132936375,0.004079954250,3.857143,1,6
30,1024,0x5343454E45555936,0x5BA7D679DF65B9C3,486474CFB6BBF320E244,0xC,0xD7F4F3F8,0xDFFEBBB8,0,5,8,8192,1379,6813,0.168334960938,0.164132936375,0.004202024562,3.750000,1,11
30,1536,0x5343454E45555936,0x5BA7D679DF65B9C3,486474CFB6BBF320E244,0xC,0xD7F4F3F8,0xD7F4F3F8,1,8,8,12288,2060,10228,0.167643229167,0.164132936375,0.003510292791,7.000000,1,21
30,2048,0x5343454E45555936,0x5BA7D679DF65B9C3,486474CFB6BBF320E244,0xC,0xD7F4F3F8,0x5776F3FB,0,5,8,16384,2730,13654,0.166625976562,0.164132936375,0.002493040187,8.125000,1,22
30,3072,0x5343454E45555936,0x5BA7D679DF65B9C3,486474CFB6BBF320E244,0xC,0xD7F4F3F8,0xD7F6F37A,0,6,8,24576,4095,20481,0.166625976562,0.164132936375,0.002493040187,15.375000,1,26
30,4096,0x5343454E45555936,0x5BA7D679DF65B9C3,486474CFB6BBF320E244,0xC,0xD7F4F3F8,0x00000000,0,7,7,32768,5469,27299,0.166900634766,0.164132936375,0.002767698390,19.571429,1,32
30,6144,0x5343454E45555936,0x5BA7D679DF65B9C3,486474CFB6BBF320E244,0xC,0xD7F4F3F8,0xD7F4F3F8,1,8,8,49152,8148,41004,0.165771484375,0.164132936375,0.001638548000,29.000000,10,57
30,8192,0x5343454E45555936,0x5BA7D679DF65B9C3,486474CFB6BBF320E244,0xC,0xD7F4F3F8,0xD7F4F3F8,1,8,8,65536,10762,54774,0.164215087891,0.164132936375,0.000082151515,46.625000,9,82
30,12288,0x5343454E45555936,0x5BA7D679DF65B9C3,486474CFB6BBF320E244,0xC,0xD7F4F3F8,0xD7F4F3F8,1,8,8,98304,16137,82167,0.164154052734,0.164132936375,0.000021116359,87.500000,51,126
30,16384,0x5343454E45555936,0x5BA7D679DF65B9C3,486474CFB6BBF320E244,0xC,0xD7F4F3F8,0xD7F4F3F8,1,8,8,131072,21519,109553,0.164176940918,0.164132936375,0.000044004543,121.125000,68,166
30,24576,0x5343454E45555936,0x5BA7D679DF65B9C3,486474CFB6BBF320E244,0xC,0xD7F4F3F8,0xD7F4F3F8,1,8,8,196608,32168,164440,0.163614908854,0.164132936375,0.000518027521,193.000000,132,225
30,32768,0x5343454E45555936,0x5BA7D679DF65B9C3,486474CFB6BBF320E244,0xC,0xD7F4F3F8,0xD7F4F3F8,1,8,8,262144,42811,219333,0.163311004639,0.164132936375,0.000821931737,256.375000,155,331
31,512,0x5343454E45555936,0x96B74AA7305C1BE7,1C33599BB535E906AADF,0xA,0xC5BC93D2,0x91C34E45,0,0,8,4096,678,3418,0.165527343750,0.164132936375,0.001394407375,1.875000,1,3
31,1024,0x5343454E45555936,0x96B74AA7305C1BE7,1C33599BB535E906AADF,0xA,0xC5BC93D2,0x00000000,0,3,6,8192,1361,6831,0.166137695312,0.164132936375,0.002004758937,4.166667,1,8
31,1536,0x5343454E45555936,0x96B74AA7305C1BE7,1C33599BB535E906AADF,0xA,0xC5BC93D2,0xD0A80646,0,4,8,12288,2034,10254,0.165527343750,0.164132936375,0.001394407375,4.875000,3,7
31,2048,0x5343454E45555936,0x96B74AA7305C1BE7,1C33599BB535E906AADF,0xA,0xC5BC93D2,0xF1A80766,0,4,8,16384,2703,13681,0.164978027344,0.164132936375,0.000845090968,3.875000,1,13
31,3072,0x5343454E45555936,0x96B74AA7305C1BE7,1C33599BB535E906AADF,0xA,0xC5BC93D2,0xD4BC1252,0,5,8,24576,4018,20558,0.163492838542,0.164132936375,0.000640097834,10.625000,1,27
31,4096,0x5343454E45555936,0x96B74AA7305C1BE7,1C33599BB535E906AADF,0xA,0xC5BC93D2,0xC53C93D2,0,7,8,32768,5305,27463,0.161895751953,0.164132936375,0.002237184422,19.250000,5,32
31,6144,0x5343454E45555936,0x96B74AA7305C1BE7,1C33599BB535E906AADF,0xA,0xC5BC93D2,0xC5BC93D2,1,8,8,49152,7994,41158,0.162638346354,0.164132936375,0.001494590021,27.625000,9,47
31,8192,0x5343454E45555936,0x96B74AA7305C1BE7,1C33599BB535E906AADF,0xA,0xC5BC93D2,0xC5BC93D2,1,8,8,65536,10677,54859,0.162918090820,0.164132936375,0.001214845555,51.750000,22,72
31,12288,0x5343454E45555936,0x96B74AA7305C1BE7,1C33599BB535E906AADF,0xA,0xC5BC93D2,0xC5BC93D2,1,8,8,98304,16002,82302,0.162780761719,0.164132936375,0.001352174657,78.125000,15,123
31,16384,0x5343454E45555936,0x96B74AA7305C1BE7,1C33599BB535E906AADF,0xA,0xC5BC93D2,0xC5BC93D2,1,8,8,131072,21405,109667,0.163307189941,0.164132936375,0.000825746434,118.000000,55,151
31,24576,0x5343454E45555936,0x96B74AA7305C1BE7,1C33599BB535E906AADF,0xA,0xC5BC93D2,0xC5BC93D2,1,8,8,196608,32106,164502,0.163299560547,0.164132936375,0.000833375828,188.500000,108,219
31,32768,0x5343454E45555936,0x96B74AA7305C1BE7,1C33599BB535E906AADF,0xA,0xC5BC93D2,0xC5BC93D2,1,8,8,262144,42879,219265,0.163570404053,0.164132936375,0.000562532323,264.500000,175,307
32,512,0x5343454E45555936,0x07C6CA4650C208B6,9357A9EDF61CF2FAE3CF,0xB,0x0D8E709E,0x00000000,0,1,7,4096,629,3467,0.153564453125,0.164132936375,0.010568483250,5.285714,1,8
32,1024,0x5343454E45555936,0x07C6CA4650C208B6,9357A9EDF61CF2FAE3CF,0xB,0x0D8E709E,0x00000000,0,2,7,8192,1298,6894,0.158447265625,0.164132936375,0.005685670750,5.000000,2,8
32,1536,0x5343454E45555936,0x07C6CA4650C208B6,9357A9EDF61CF2FAE3CF,0xB,0x0D8E709E,0x00000000,0,3,7,12288,1987,10301,0.161702473958,0.164132936375,0.002430462417,4.142857,1,12
32,2048,0x5343454E45555936,0x07C6CA4650C208B6,9357A9EDF61CF2FAE3CF,0xB,0x0D8E709E,0x0DCE309E,0,7,8,16384,2665,13719,0.162658691406,0.164132936375,0.001474244969,5.625000,3,11
32,3072,0x5343454E45555936,0x07C6CA4650C208B6,9357A9EDF61CF2FAE3CF,0xB,0x0D8E709E,0x0D8E709E,1,8,8,24576,4037,20539,0.164265950521,0.164132936375,0.000133014145,10.875000,3,20
32,4096,0x5343454E45555936,0x07C6CA4650C208B6,9357A9EDF61CF2FAE3CF,0xB,0x0D8E709E,0x0D8E709E,1,8,8,32768,5348,27420,0.163208007812,0.164132936375,0.000924928563,24.125000,7,39
32,6144,0x5343454E45555936,0x07C6CA4650C208B6,9357A9EDF61CF2FAE3CF,0xB,0x0D8E709E,0x0D8E709E,1,8,8,49152,7959,41193,0.161926269531,0.164132936375,0.002206666844,42.250000,20,59
32,8192,0x5343454E45555936,0x07C6CA4650C208B6,9357A9EDF61CF2FAE3CF,0xB,0x0D8E709E,0x0D8E709E,1,8,8,65536,10555,54981,0.161056518555,0.164132936375,0.003076417821,56.375000,43,76
32,12288,0x5343454E45555936,0x07C6CA4650C208B6,9357A9EDF61CF2FAE3CF,0xB,0x0D8E709E,0x0D8E709E,1,8,8,98304,16005,82299,0.162811279297,0.164132936375,0.001321657078,106.000000,71,135
32,16384,0x5343454E45555936,0x07C6CA4650C208B6,9357A9EDF61CF2FAE3CF,0xB,0x0D8E709E,0x0D8E709E,1,8,8,131072,21440,109632,0.163574218750,0.164132936375,0.000558717625,133.875000,107,156
32,24576,0x5343454E45555936,0x07C6CA4650C208B6,9357A9EDF61CF2FAE3CF,0xB,0x0D8E709E,0x0D8E709E,1,8,8,196608,31903,164705,0.162267049154,0.164132936375,0.001865887222,213.500000,159,285
32,32768,0x5343454E45555936,0x07C6CA4650C208B6,9357A9EDF61CF2FAE3CF,0xB,0x0D8E709E,0x0D8E709E,1,8,8,262144,42725,219419,0.162982940674,0.164132936375,0.001149995702,290.250000,204,405
33,512,0x5343454E45555936,0x9AAF4DD05E434D99,240A4AC9E270DB79941E,0x1,0x83243A1A,0x00000000,0,2,7,4096,708,3388,0.172851562500,0.164132936375,0.008718626125,2.857143,1,7
33,1024,0x5343454E45555936,0x9AAF4DD05E434D99,240A4AC9E270DB79941E,0x1,0x83243A1A,0x02A52E82,0,3,8,8192,1403,6789,0.171264648438,0.164132936375,0.007131712062,3.500000,1,8
33,1536,0x5343454E45555936,0x9AAF4DD05E434D99,240A4AC9E270DB79941E,0x1,0x83243A1A,0x03A4AA8A,0,6,8,12288,2113,10175,0.171956380208,0.164132936375,0.007823443833,4.750000,1,16
33,2048,0x5343454E45555936,0x9AAF4DD05E434D99,240A4AC9E270DB79941E,0x1,0x83243A1A,0x83243E1A,0,7,8,16384,2780,13604,0.169677734375,0.164132936375,0.005544798000,9.000000,3,21
33,3072,0x5343454E45555936,0x9AAF4DD05E434D99,240A4AC9E270DB79941E,0x1,0x83243A1A,0x02A4BA9A,0,6,8,24576,4142,20434,0.168538411458,0.164132936375,0.004405475083,13.500000,1,27
33,4096,0x5343454E45555936,0x9AAF4DD05E434D99,240A4AC9E270DB79941E,0x1,0x83243A1A,0x83243A1A,1,8,8,32768,5453,27315,0.166412353516,0.164132936375,0.002279417140,21.250000,2,32
33,6144,0x5343454E45555936,0x9AAF4DD05E434D99,240A4AC9E270DB79941E,0x1,0x83243A1A,0x83243A1A,1,8,8,49152,8158,40994,0.165974934896,0.164132936375,0.001841998520,39.500000,8,59
33,8192,0x5343454E45555936,0x9AAF4DD05E434D99,240A4AC9E270DB79941E,0x1,0x83243A1A,0x83243A1A,1,8,8,65536,10857,54679,0.165664672852,0.164132936375,0.001531736476,52.375000,8,70
33,12288,0x5343454E45555936,0x9AAF4DD05E434D99,240A4AC9E270DB79941E,0x1,0x83243A1A,0x83243A1A,1,8,8,98304,16204,82100,0.164835611979,0.164132936375,0.000702675604,86.875000,59,106
33,16384,0x5343454E45555936,0x9AAF4DD05E434D99,240A4AC9E270DB79941E,0x1,0x83243A1A,0x83243A1A,1,8,8,131072,21594,109478,0.164749145508,0.164132936375,0.000616209132,124.625000,102,163
33,24576,0x5343454E45555936,0x9AAF4DD05E434D99,240A4AC9E270DB79941E,0x1,0x83243A1A,0x83243A1A,1,8,8,196608,32512,164096,0.165364583333,0.164132936375,0.001231646958,212.000000,178,267
33,32768,0x5343454E45555936,0x9AAF4DD05E434D99,240A4AC9E270DB79941E,0x1,0x83243A1A,0x83243A1A,1,8,8,262144,43163,218981,0.164653778076,0.164132936375,0.000520841701,278.250000,238,356
34,512,0x5343454E45555936,0x0A3270EC897DEE2D,C0133C785CF1454A5581,0x4,0xC63DE4FB,0x00000000,0,1,6,4096,616,3480,0.150390625000,0.164132936375,0.013742311375,3.166667,1,6
34,1024,0x5343454E45555936,0x0A3270EC897DEE2D,C0133C785CF1454A5581,0x4,0xC63DE4FB,0x00000000,0,3,7,8192,1314,6878,0.160400390625,0.164132936375,0.003732545750,7.428571,2,19
34,1536,0x5343454E45555936,0x0A3270EC897DEE2D,C0133C785CF1454A5581,0x4,0xC63DE4FB,0xEF3DE4F2,0,5,8,12288,2020,10268,0.164388020833,0.164132936375,0.000255084458,10.625000,2,28
34,2048,0x5343454E45555936,0x0A3270EC897DEE2D,C0133C785CF1454A5581,0x4,0xC63DE4FB,0x00000000,0,5,7,16384,2707,13677,0.165222167969,0.164132936375,0.001089231593,10.571429,1,29
34,3072,0x5343454E45555936,0x0A3270EC897DEE2D,C0133C785CF1454A5581,0x4,0xC63DE4FB,0xC437ECF9,0,6,8,24576,4117,20459,0.167521158854,0.164132936375,0.003388222479,16.000000,2,42
34,4096,0x5343454E45555936,0x0A3270EC897DEE2D,C0133C785CF1454A5581,0x4,0xC63DE4FB,0xC63DE4FB,1,8,8,32768,5445,27323,0.166168212891,0.164132936375,0.002035276515,20.500000,7,48
34,6144,0x5343454E45555936,0x0A3270EC897DEE2D,C0133C785CF1454A5581,0x4,0xC63DE4FB,0xC63DE4FB,1,8,8,49152,8224,40928,0.167317708333,0.164132936375,0.003184771958,40.625000,20,64
34,8192,0x5343454E45555936,0x0A3270EC897DEE2D,C0133C785CF1454A5581,0x4,0xC63DE4FB,0xC63DE4FB,1,8,8,65536,10898,54638,0.166290283203,0.164132936375,0.002157346828,54.625000,20,78
34,12288,0x5343454E45555936,0x0A3270EC897DEE2D,C0133C785CF1454A5581,0x4,0xC63DE4FB,0xC63DE4FB,1,8,8,98304,16204,82100,0.164835611979,0.164132936375,0.000702675604,93.375000,48,134
34,16384,0x5343454E45555936,0x0A3270EC897DEE2D,C0133C785CF1454A5581,0x4,0xC63DE4FB,0xC63DE4FB,1,8,8,131072,21532,109540,0.164276123047,0.164132936375,0.000143186672,121.250000,86,173
34,24576,0x5343454E45555936,0x0A3270EC897DEE2D,C0133C785CF1454A5581,0x4,0xC63DE4FB,0xC63DE4FB,1,8,8,196608,32344,164264,0.164510091146,0.164132936375,0.000377154770,192.625000,109,260
34,32768,0x5343454E45555936,0x0A3270EC897DEE2D,C0133C785CF1454A5581,0x4,0xC63DE4FB,0xC63DE4FB,1,8,8,262144,43025,219119,0.164127349854,0.164132936375,0.000005586522,274.625000,151,385
35,512,0x5343454E45555936,0x4B8F298BFC7BDC1A,459CC62484F58FF599C6,0x5,0x3663B622,0x91464322,0,1,8,4096,619,3477,0.151123046875,0.164132936375,0.013009889500,4.625000,1,7
35,1024,0x5343454E45555936,0x4B8F298BFC7BDC1A,459CC62484F58FF599C6,0x5,0x3663B622,0x00000000,0,3,7,8192,1285,6907,0.156860351562,0.164132936375,0.007272584813,2.142857,1,4
35,1536,0x5343454E45555936,0x4B8F298BFC7BDC1A,459CC62484F58FF599C6,0x5,0x3663B622,0x1F429D2A,0,4,8,12288,1957,10331,0.159261067708,0.164132936375,0.004871868667,6.500000,2,10
35,2048,0x5343454E45555936,0x4B8F298BFC7BDC1A,459CC62484F58FF599C6,0x5,0x3663B622,0x16408720,0,4,8,16384,2649,13735,0.161682128906,0.164132936375,0.002450807469,8.375000,2,14
35,3072,0x5343454E45555936,0x4B8F298BFC7BDC1A,459CC62484F58FF599C6,0x5,0x3663B622,0x16429722,0,6,8,24576,4020,20556,0.163574218750,0.164132936375,0.000558717625,11.125000,1,22
35,4096,0x5343454E45555936,0x4B8F298BFC7BDC1A,459CC62484F58FF599C6,0x5,0x3663B622,0x36639602,0,7,8,32768,5355,27413,0.163421630859,0.164132936375,0.000711305516,16.375000,1,36
35,6144,0x5343454E45555936,0x4B8F298BFC7BDC1A,459CC62484F58FF599C6,0x5,0x3663B622,0x3663B622,1,8,8,49152,8013,41139,0.163024902344,0.164132936375,0.001108034032,33.625000,12,56
35,8192,0x5343454E45555936,0x4B8F298BFC7BDC1A,459CC62484F58FF599C6,0x5,0x3663B622,0x3663B622,1,8,8,65536,10762,54774,0.164215087891,0.164132936375,0.000082151515,47.875000,20,79
35,12288,0x5343454E45555936,0x4B8F298BFC7BDC1A,459CC62484F58FF599C6,0x5,0x3663B622,0x3663B622,1,8,8,98304,16186,82118,0.164652506510,0.164132936375,0.000519570135,93.750000,67,112
35,16384,0x5343454E45555936,0x4B8F298BFC7BDC1A,459CC62484F58FF599C6,0x5,0x3663B622,0x3663B622,1,8,8,131072,21580,109492,0.164642333984,0.164132936375,0.000509397609,136.625000,106,162
35,24576,0x5343454E45555936,0x4B8F298BFC7BDC1A,459CC62484F58FF599C6,0x5,0x3663B622,0x3663B622,1,8,8,196608,32163,164445,0.163589477539,0.164132936375,0.000543458836,222.000000,164,299
35,32768,0x5343454E45555936,0x4B8F298BFC7BDC1A,459CC62484F58FF599C6,0x5,0x3663B622,0x3663B622,1,8,8,262144,42870,219274,0.163536071777,0.164132936375,0.000596864598,293.500000,227,391
36,512,0x5343454E45555936,0xB260865D201D2267,B8F435F340C4B1B232CB,0xA,0xA5249C0E,0x00000000,0,2,7,4096,663,3433,0.161865234375,0.164132936375,0.002267702000,2.857143,1,6
36,1024,0x5343454E45555936,0xB260865D201D2267,B8F435F340C4B1B232CB,0xA,0xA5249C0E,0x00000000,0,4,6,8192,1325,6867,0.161743164062,0.164132936375,0.002389772313,6.000000,3,11
36,1536,0x5343454E45555936,0xB260865D201D2267,B8F435F340C4B1B232CB,0xA,0xA5249C0E,0x00000000,0,3,7,12288,2025,10263,0.164794921875,0.164132936375,0.000661985500,7.000000,1,17
36,2048,0x5343454E45555936,0xB260865D201D2267,B8F435F340C4B1B232CB,0xA,0xA5249C0E,0xA5B01C9A,0,5,8,16384,2693,13691,0.164367675781,0.164132936375,0.000234739406,8.250000,1,25
36,3072,0x5343454E45555936,0xB260865D201D2267,B8F435F340C4B1B232CB,0xA,0xA5249C0E,0xA5A41C8E,0,7,8,24576,4029,20547,0.163940429688,0.164132936375,0.000192506688,12.250000,4,23
36,4096,0x5343454E45555936,0xB260865D201D2267,B8F435F340C4B1B232CB,0xA,0xA5249C0E,0xA5249C0E,1,8,8,32768,5369,27399,0.163848876953,0.164132936375,0.000284059422,20.000000,3,36
36,6144,0x5343454E45555936,0xB260865D201D2267,B8F435F340C4B1B232CB,0xA,0xA5249C0E,0xA5349C1E,0,7,8,49152,7989,41163,0.162536621094,0.164132936375,0.001596315282,36.125000,1,74
36,8192,0x5343454E45555936,0xB260865D201D2267,B8F435F340C4B1B232CB,0xA,0xA5249C0E,0xA5249C0E,1,8,8,65536,10701,54835,0.163284301758,0.164132936375,0.000848634618,51.750000,33,66
36,12288,0x5343454E45555936,0xB260865D201D2267,B8F435F340C4B1B232CB,0xA,0xA5249C0E,0xA5249C0E,1,8,8,98304,16117,82187,0.163950602214,0.164132936375,0.000182334162,87.125000,59,110
36,16384,0x5343454E45555936,0xB260865D201D2267,B8F435F340C4B1B232CB,0xA,0xA5249C0E,0xA5249C0E,1,8,8,131072,21524,109548,0.164215087891,0.164132936375,0.000082151515,123.625000,79,165
36,24576,0x5343454E45555936,0xB260865D201D2267,B8F435F340C4B1B232CB,0xA,0xA5249C0E,0xA5249C0E,1,8,8,196608,32309,164299,0.164332071940,0.164132936375,0.000199135565,184.875000,150,241
36,32768,0x5343454E45555936,0xB260865D201D2267,B8F435F340C4B1B232CB,0xA,0xA5249C0E,0xA5249C0E,1,8,8,262144,43016,219128,0.164093017578,0.164132936375,0.000039918797,267.875000,246,285
37,512,0x5343454E45555936,0x9BB902F5DC3226B7,762D2B720E83414B4558,0xE,0xB5C584BC,0x00000000,0,1,7,4096,662,3434,0.161621093750,0.164132936375,0.002511842625,1.857143,1,5
37,1024,0x5343454E45555936,0x9BB902F5DC3226B7,762D2B720E83414B4558,0xE,0xB5C584BC,0x74852D1C,0,3,8,8192,1331,6861,0.162475585938,0.164132936375,0.001657350438,2.875000,1,7
37,1536,0x5343454E45555936,0x9BB902F5DC3226B7,762D2B720E83414B4558,0xE,0xB5C584BC,0xF405AD9C,0,3,8,12288,2014,10274,0.163899739583,0.164132936375,0.000233196792,5.750000,2,11
37,2048,0x5343454E45555936,0x9BB902F5DC3226B7,762D2B720E83414B4558,0xE,0xB5C584BC,0xA5CDA494,0,5,8,16384,2704,13680,0.165039062500,0.164132936375,0.000906126125,8.375000,1,15
37,3072,0x5343454E45555936,0x9BB902F5DC3226B7,762D2B720E83414B4558,0xE,0xB5C584BC,0x00000000,0,5,7,24576,4059,20517,0.165161132812,0.164132936375,0.001028196437,19.000000,6,32
37,4096,0x5343454E45555936,0x9BB902F5DC3226B7,762D2B720E83414B4558,0xE,0xB5C584BC,0xB5DDA494,0,5,8,32768,5384,27384,0.164306640625,0.164132936375,0.000173704250,25.250000,5,42
37,6144,0x5343454E45555936,0x9BB902F5DC3226B7,762D2B720E83414B4558,0xE,0xB5C584BC,0xB5CD84B4,0,7,8,49152,8038,41114,0.163533528646,0.164132936375,0.000599407730,41.500000,16,60
37,8192,0x5343454E45555936,0x9BB902F5DC3226B7,762D2B720E83414B4558,0xE,0xB5C584BC,0xB5CD84B4,0,7,8,65536,10691,54845,0.163131713867,0.164132936375,0.001001222508,48.625000,5,84
37,12288,0x5343454E45555936,0x9BB902F5DC3226B7,762D2B720E83414B4558,0xE,0xB5C584BC,0xB5CD84B4,0,7,8,98304,16126,82178,0.164042154948,0.164132936375,0.000090781427,75.500000,7,117
37,16384,0x5343454E45555936,0x9BB902F5DC3226B7,762D2B720E83414B4558,0xE,0xB5C584BC,0xB5C584BC,1,8,8,131072,21603,109469,0.164817810059,0.164132936375,0.000684873683,118.625000,45,168
37,24576,0x5343454E45555936,0x9BB902F5DC3226B7,762D2B720E83414B4558,0xE,0xB5C584BC,0xB5C584BC,1,8,8,196608,32391,164217,0.164749145508,0.164132936375,0.000616209132,210.125000,164,300
37,32768,0x5343454E45555936,0x9BB902F5DC3226B7,762D2B720E83414B4558,0xE,0xB5C584BC,0xB5C584BC,1,8,8,262144,43153,218991,0.164615631104,0.164132936375,0.000482694728,281.625000,219,389
38,512,0x5343454E45555936,0x7D57E103F8E1C63D,DCCF2E5E1EC06F91B5AF,0xD,0x206033AA,0x00000000,0,1,7,4096,722,3374,0.176269531250,0.164132936375,0.012136594875,2.285714,1,3
38,1024,0x5343454E45555936,0x7D57E103F8E1C63D,DCCF2E5E1EC06F91B5AF,0xD,0x206033AA,0x00000000,0,1,6,8192,1397,6795,0.170532226562,0.164132936375,0.006399290187,3.833333,2,6
38,1536,0x5343454E45555936,0x7D57E103F8E1C63D,DCCF2E5E1EC06F91B5AF,0xD,0x206033AA,0x68E1FA6B,0,4,8,12288,2091,10197,0.170166015625,0.164132936375,0.006033079250,4.125000,1,9
38,2048,0x5343454E45555936,0x7D57E103F8E1C63D,DCCF2E5E1EC06F91B5AF,0xD,0x206033AA,0x00000000,0,3,7,16384,2763,13621,0.168640136719,0.164132936375,0.004507200343,4.000000,1,9
38,3072,0x5343454E45555936,0x7D57E103F8E1C63D,DCCF2E5E1EC06F91B5AF,0xD,0x206033AA,0xA0E536AF,0,5,8,24576,4140,20436,0.168457031250,0.164132936375,0.004324094875,9.125000,1,23
